StateName,RegionName,pop20,JulyValue20,pop21,JulyValue21
MN,"Freeborn County",30883,219277,30749,254593
MN,"Swift County",9791,200781,9749,223153
MN,"Wright County",141759,410139,144845,469036
MN,"Koochiching County",12031,201009,11941,221943
MN,"Polk County",31051,302381,30757,335530
MN,"Brown County",25885,265608,25819,294647
MN,"Pope County",11309,367263,11403,425798
MN,"McLeod County",36701,307718,36735,342292
MN,"Kandiyohi County",43685,331900,43767,364854
MN,"Isanti County",41383,316581,41906,391737
MN,"Steele County",37352,306264,37349,315991
MN,"Wilkin County",6481,251892,6395,281350
MN,"Hennepin County",1281267,518266,1267416,577286
MN,"Stevens County",9646,229573,9700,251563
MN,"Ramsey County",551480,393047,543257,440081
MN,"Chisago County",56670,374880,57469,458643
MN,"Crow Wing County",66236,363599,67270,437112
MN,"Stearns County",158349,378510,158947,437995
MN,"Carver County",107286,552050,108626,623635
MN,"Wabasha County",21417,366540,21509,413246
MN,"Lake County",10885,313349,10986,348955
MN,"Rock County",9705,257708,9680,283848
MN,"Clearwater County",8580,212762,8576,241633
MN,"Douglas County",39079,387057,39238,439674
MN,"Norman County",6422,181544,6416,199639
MN,"Nobles County",22183,217552,21991,243413
MN,"Roseau County",15294,209927,15258,225955
MN,"Big Stone County",5147,196686,5145,212623
MN,"Goodhue County",47536,384505,47968,440300
MN,"Becker County",35147,415404,35219,459291
MN,"Renville County",14684,230165,14608,247938
MN,"Beltrami County",46230,289186,46380,321045
MN,"Yellow Medicine County",9492,227752,9411,250593
MN,"Nicollet County",34490,330510,34332,368816
MN,"Otter Tail County",60024,409268,60046,456138
MN,"Redwood County",15391,191724,15366,215024
MN,"Pipestone County",9405,167340,9313,186522
MN,"Fillmore County",21246,316854,21271,353263
MN,"Martin County",19970,245755,19915,274889
MN,"Carlton County",36156,283558,36409,317551
MN,"Murray County",8168,237466,8144,275639
MN,"Aitkin County",15693,306059,15887,342182
MN,"Kanabec County",16040,247325,16159,276655
MN,"Saint Louis County",199962,299262,199182,333685
MN,"Cottonwood County",11489,190630,11569,214693
MN,"Lac Qui Parle County",6701,158564,6684,177990
MN,"Houston County",18818,314084,18778,348310
MN,"Morrison County",33980,312318,33992,352156
MN,"Waseca County",18954,280729,19000,314179
MN,"Todd County",25250,261232,25237,298429
MN,"Mower County",40049,256723,40158,291036
MN,"Cook County",5592,398576,5617,441008
MN,"Hubbard County",21380,356181,21715,393283
MN,"Cass County",30125,352938,30639,394765
MN,"Grant County",6080,258282,6153,292531
MN,"Benton County",41338,309410,41459,337247
MN,"Washington County",268191,504663,272256,579528
MN,"Winona County",49606,311891,49630,337929
MN,"Wadena County",14107,223169,14177,249144
MN,"Scott County",151265,503852,153268,576040
MN,"Kittson County",4180,0,4146,0
MN,"Clay County",65351,300260,65574,323711
MN,"Pennington County",13939,235891,13780,261740
MN,"Mille Lacs County",26410,272211,26867,302800
MN,"Dodge County",20861,330494,20935,372134
MN,"Blue Earth County",69173,322659,69280,350729
MN,"Marshall County",9035,178902,8988,210557
MN,"Jackson County",9969,228575,9990,250854
MN,"Rice County",67030,378446,67262,439380
MN,"Watonwan County",11221,196898,11135,214317
MN,"Faribault County",13888,241379,13909,274507
MO,"Texas County",24413,210610,24987,236990
MO,"Caldwell County",8806,252031,8897,287193
MO,"Osage County",13249,257705,13379,294797
MO,"Taney County",56020,302563,56387,342169
MO,"Saint Louis County",1002838,391760,997187,455212
MO,"Buchanan County",84615,207203,83853,233454
MO,"Franklin County",104769,297166,105231,341008
MO,"Lawrence County",37963,201373,38321,228286
MO,"Atchison County",5306,0,5234,159926
MO,"Shannon County",7041,0,7106,216042
MO,"Pulaski County",53964,217457,53816,234524
MO,"Saint Francois County",66900,209539,67541,244607
MO,"Clark County",6632,0,6736,0
MO,"Crawford County",23026,224583,22807,254851
MO,"Grundy County",9729,142651,9720,162717
MO,"Saint Louis County",1002838,248746,997187,283786
MO,"Christian County",89224,331491,91499,382499
MO,"Lafayette County",33001,252737,32817,287145
MO,"Miller County",24733,253571,24909,288466
MO,"Dade County",7586,191329,7599,220314
MO,"Daviess County",8427,294115,8399,330686
MO,"Douglas County",11592,188182,11732,215226
MO,"Lincoln County",59829,309302,61586,353785
MO,"Benton County",19409,183927,19908,210050
MO,"Carroll County",8461,173828,8376,193324
MO,"Cedar County",14199,222597,14496,246327
MO,"Johnson County",54002,277585,54150,319968
MO,"Scott County",38009,184601,37840,207977
MO,"Jasper County",122766,218140,123155,231085
MO,"Clinton County",21204,279056,21287,319394
MO,"Cape Girardeau County",81788,272521,82113,305815
MO,"Perry County",18960,237469,18922,264418
MO,"New Madrid County",16329,152124,16035,169306
MO,"Camden County",42784,384414,43436,512660
MO,"Boone County",183894,335411,185840,382406
MO,"Wright County",18180,210692,18610,244101
MO,"Wayne County",10913,120315,10914,136160
MO,"Platte County",107100,400451,108569,444589
MO,"Lewis County",10031,188125,10000,217442
MO,"Mississippi County",12537,134656,12538,149870
MO,"Callaway County",44288,263725,44638,291476
MO,"Laclede County",36024,223866,36133,248505
MO,"Marion County",28470,209338,28518,234867
MO,"Jackson County",717243,279097,716862,327778
MO,"Oregon County",8617,178418,8631,201946
MO,"Maries County",8427,237561,8406,262803
MO,"Barry County",34539,224287,34712,252230
MO,"Vernon County",19642,184927,19595,204355
MO,"Newton County",58613,222882,59386,255120
MO,"Pettis County",42951,189360,43188,216588
MO,"Hickory County",8303,0,8607,210922
MO,"Cass County",108113,335758,109638,393909
MO,"Butler County",42007,188262,42101,210189
MO,"Warren County",35707,363290,36518,417689
MO,"Ralls County",10351,234500,10361,270224
MO,"Dent County",14418,202634,14432,237418
MO,"Pike County",17613,236433,17761,277219
MO,"Chariton County",7380,207984,7356,227977
MO,"Washington County",23499,207513,23502,234141
MO,"Cole County",77198,270286,77205,311432
MO,"Ripley County",10680,0,10617,0
MO,"Putnam County",4676,0,4712,0
MO,"Montgomery County",11262,185260,11415,211760
MO,"Pemiscot County",15585,144154,15236,156412
MO,"Moniteau County",15464,258907,15484,291028
MO,"Stone County",31175,312211,31548,351208
MO,"Webster County",39168,257161,39735,288495
MO,"Dallas County",17099,213462,17341,241818
MO,"Macon County",15182,209648,15183,238934
MO,"Howell County",39750,199484,39975,226859
MO,"Ray County",23100,241193,23008,281261
MO,"Dunklin County",28178,137195,27717,150047
MO,"Ozark County",8514,229110,8782,265341
MO,"Mercer County",3515,124464,3488,149973
MO,"Linn County",11849,144396,11843,166252
MO,"Harrison County",8155,184163,8164,202429
MO,"Saint Charles County",406258,355297,409981,412888
MO,"Sainte Genevieve County",18476,190253,18588,235726
MO,"Iron County",9515,0,9408,181811
MO,"Howard County",10144,266414,10168,295179
MO,"Randolph County",24636,194171,24760,221310
MO,"Clay County",253923,322860,255518,374323
MO,"Bates County",16044,229819,16105,264688
MO,"Gentry County",6115,182146,6173,202991
MO,"Madison County",12600,181847,12652,205140
MO,"Saline County",23319,169562,23289,195246
MO,"Henry County",21949,0,22206,0
MO,"Sullivan County",5976,83670,5934,90648
MO,"Cooper County",17089,239893,17115,273372
MO,"Polk County",31577,221614,32043,250965
MO,"Saint Clair County",9340,216407,9376,246373
MO,"Nodaway County",21218,267131,21160,295345
MO,"Shelby County",6101,192454,5976,218733
MO,"Audrain County",24925,196236,24982,222128
MO,"Adair County",25246,215932,25185,243196
MO,"Andrew County",18083,270050,18002,306062
MO,"Greene County",299060,257639,300865,299080
MO,"Barton County",11613,184469,11658,208677
MO,"Bollinger County",10525,145716,10556,164144
MO,"DeKalb County",11014,224681,11098,255484
MO,"Gasconade County",14745,256030,14791,290750
MO,"Monroe County",8666,221374,8712,253474
MO,"Reynolds County",6078,192316,6087,207253
MO,"Livingston County",14562,216501,14755,237431
MO,"Jefferson County",226929,290770,227771,329896
MO,"Stoddard County",28652,181767,28479,203617
MO,"Phelps County",44517,247735,44937,281291
MO,"McDonald County",23285,219296,23383,243918
MS,"Pontotoc County",31206,198729,31445,215096
MS,"Jackson County",143291,227823,143987,260086
MS,"Rankin County",157052,276000,158096,306772
MS,"Marion County",24399,189994,24378,196305
MS,"Neshoba County",28992,173928,28993,193679
MS,"Lawrence County",11984,146390,11812,154632
MS,"George County",24335,198168,24762,216299
MS,"Walthall County",13863,172198,13836,191928
MS,"Amite County",12698,256572,12637,276908
MS,"Sunflower County",25826,128646,25402,139873
MS,"Copiah County",28293,171034,27995,178811
MS,"Union County",27780,205405,27953,222360
MS,"Tippah County",21732,162588,21635,173761
MS,"Pike County",40209,171873,39973,181165
MS,"Itawamba County",23824,175351,23838,192537
MS,"Grenada County",21581,0,21365,201380
MS,"Benton County",7661,155693,7646,164760
MS,"Oktibbeha County",51710,283930,51842,304247
MS,"Newton County",21243,161224,21056,180484
MS,"Lauderdale County",72706,214185,72088,219047
MS,"Franklin County",7653,0,7676,0
MS,"Smith County",14204,181972,14191,193885
MS,"Adams County",29405,191707,28742,202339
MS,"Leflore County",28196,142328,27557,157570
MS,"Perry County",11470,167402,11571,183499
MS,"Tate County",28124,218217,28234,235989
MS,"Greene County",13501,191180,13630,215394
MS,"Warren County",44548,222070,43579,239856
MS,"Leake County",21247,167892,21196,185745
MS,"Simpson County",25893,182178,25750,192981
MS,"Yalobusha County",12446,159312,12415,168521
MS,"Webster County",9921,189404,9983,198514
MS,"Lee County",83228,231680,82883,248124
MS,"Choctaw County",8202,0,8106,146298
MS,"Lowndes County",58726,208964,58150,229216
MS,"Harrison County",208613,244910,209396,272034
MS,"Wayne County",19778,189034,19709,207501
MS,"Jasper County",16348,0,16291,0
MS,"Hancock County",46075,249241,46055,269817
MS,"Clay County",18645,188867,18535,202536
MS,"Forrest County",78136,214865,77875,229247
MS,"Marshall County",33754,199754,33725,222208
MS,"Madison County",109222,394974,109813,434934
MS,"Chickasaw County",17067,142581,17011,151309
MS,"Alcorn County",34680,180052,34349,191424
MS,"Tishomingo County",18822,175242,18750,191300
MS,"Covington County",18313,192915,18279,201068
MS,"Attala County",17828,157544,17742,171811
MS,"Panola County",33114,197647,32851,218108
MS,"Lincoln County",34815,207712,34943,219699
MS,"Jones County",67142,193386,66744,207532
MS,"Monroe County",34093,184881,33883,192722
MS,"DeSoto County",185902,296170,188633,339993
MS,"Scott County",27958,149906,27598,158247
MS,"Lamar County",64368,294104,65353,319061
MS,"Lafayette County",55905,360944,56884,384327
MS,"Winston County",17673,173026,17596,181358
MS,"Holmes County",16912,93648,16496,101967
MS,"Tunica County",9720,160179,9696,179772
MS,"Jefferson Davis County",11258,138349,11134,137290
MS,"Hinds County",226636,179945,222679,213391
MS,"Pearl River County",56140,222748,56503,242833
MS,"Prentiss County",24935,154880,24996,167859
MS,"Stone County",18333,191609,18644,204152
MS,"Yazoo County",26618,157606,26373,168141
MT,"Richland County",11501,0,11283,0
MT,"Missoula County",118238,502863,119533,652932
MT,"Cascade County",84328,318348,84511,366338
MT,"Toole County",4964,0,5011,0
MT,"Chouteau County",5899,286976,5916,315298
MT,"Teton County",6242,320444,6269,376876
MT,"Custer County",11859,241111,11916,264374
MT,"Powell County",6934,368240,6999,430203
MT,"Lincoln County",19731,394354,20525,467210
MT,"Silver Bow County",35168,266725,35411,313750
MT,"Sweet Grass County",3671,444008,3723,527350
MT,"Judith Basin County",2017,311225,2044,371748
MT,"Carbon County",10512,486499,10847,569959
MT,"Jefferson County",12133,461756,12470,536707
MT,"Sanders County",12451,391762,12959,461775
MT,"Beaverhead County",9372,354025,9524,416956
MT,"Lake County",31259,640941,32033,751721
MT,"Gallatin County",119502,657233,122713,781757
MT,"Glacier County",13747,199599,13785,234947
MT,"Lewis and Clark County",71093,414057,72223,530808
MT,"Valley County",7551,257400,7537,284143
MT,"Stillwater County",9010,420500,9044,476145
MT,"Pondera County",5882,254499,5994,300939
MT,"Meagher County",1925,360170,1964,402749
MT,"Flathead County",104773,664360,108454,918851
MT,"Hill County",16250,293902,16179,316603
MT,"Dawson County",8922,255054,8904,259413
MT,"Broadwater County",6846,421109,7288,495155
MT,"Park County",17193,622044,17473,776680
MT,"Ravalli County",44351,564770,45959,660303
MT,"Yellowstone County",165045,389309,167146,438109
MT,"Madison County",8657,1121879,8917,1311479
MT,"Mineral County",4565,333580,4860,402599
MT,"Fergus County",11457,389316,11617,446828
MT,"Granite County",3308,424814,3344,501433
MT,"Deer Lodge County",9413,241697,9491,284841
NC,"Moore County",100168,408449,102763,480086
NC,"Anson County",22030,167256,22060,191458
NC,"Caldwell County",80512,260972,80463,298119
NC,"Edgecombe County",48697,133218,48359,148167
NC,"Gates County",10452,225743,10366,250225
NC,"Richmond County",42879,156570,42724,174839
NC,"Hyde County",4549,330334,4508,382181
NC,"Wake County",1133553,491587,1150204,584847
NC,"Caswell County",22694,236215,22714,267208
NC,"Wilson County",78811,219047,78369,246591
NC,"Vance County",42529,194543,42185,222690
NC,"McDowell County",44536,244762,44717,277721
NC,"Pamlico County",12280,345287,12344,383902
NC,"Washington County",10955,136883,10892,153683
NC,"Durham County",325602,389821,326126,466739
NC,"Lincoln County",87190,422483,89670,486931
NC,"Perquimans County",12997,299871,13130,337313
NC,"Currituck County",28385,636612,29653,704504
NC,"Hoke County",52223,245930,53114,254618
NC,"Cumberland County",334370,217634,335508,249857
NC,"Halifax County",48495,171357,48272,190656
NC,"Alleghany County",10899,299702,11049,336782
NC,"Ashe County",26569,335683,26711,374624
NC,"Cherokee County",28833,253663,29167,288465
NC,"Swain County",14083,302971,14136,346338
NC,"Burke County",87546,236620,87611,291923
NC,"Franklin County",69060,314267,71703,372338
NC,"Stokes County",44517,212918,44553,215715
NC,"Buncombe County",269621,494466,271534,583446
NC,"Rowan County",147027,265004,148150,311555
NC,"Chowan County",13666,280359,13722,314271
NC,"Randolph County",144334,246823,145172,277251
NC,"Craven County",100552,273290,100674,301087
NC,"Graham County",8016,265156,8043,303856
NC,"Davie County",42806,353967,43533,379698
NC,"Forsyth County",382733,277461,385523,322863
NC,"Wayne County",117226,208322,116835,236170
NC,"Beaufort County",44618,292596,44468,328008
NC,"Surry County",71253,231251,71152,258176
NC,"Pasquotank County",40645,243027,40821,273658
NC,"Henderson County",116493,425140,116829,484124
NC,"Mitchell County",14881,239380,14963,268662
NC,"Jackson County",43134,629502,43410,761838
NC,"Lee County",63387,252333,64138,297805
NC,"Clay County",11118,343025,11309,394225
NC,"Gaston County",228269,282341,230856,337633
NC,"Montgomery County",25720,313597,25798,350440
NC,"Brunswick County",138084,477267,144215,549840
NC,"New Hanover County",226060,471497,229018,539839
NC,"Union County",239287,474830,243648,582020
NC,"Person County",39146,267299,39127,302509
NC,"Rockingham County",91080,210786,91266,263918
NC,"Cleveland County",99725,235547,100359,287892
NC,"Yadkin County",37182,232485,37192,264374
NC,"Jones County",9156,175707,9255,194540
NC,"Granville County",61041,293126,61986,342814
NC,"Wilkes County",65871,245444,65806,275663
NC,"Northampton County",17438,252377,17129,286593
NC,"Alexander County",36430,262283,36644,302392
NC,"Cabarrus County",227065,352558,231278,424094
NC,"Rutherford County",64421,252786,64586,314432
NC,"Camden County",10398,341757,10835,378232
NC,"Onslow County",204735,265371,206160,297651
NC,"Guilford County",541347,301520,542410,347439
NC,"Avery County",17798,439647,17864,508636
NC,"Yancey County",18475,311497,18757,351563
NC,"Orange County",148792,554857,148884,637629
NC,"Columbus County",50505,182223,50092,211904
NC,"Johnston County",217612,298408,226504,354700
NC,"Pitt County",170570,243614,172169,0
NC,"Scotland County",34110,159241,34227,177018
NC,"Harnett County",133761,256521,135966,295563
NC,"Alamance County",171842,268067,173877,313115
NC,"Carteret County",67656,520869,68541,599055
NC,"Watauga County",54072,0,54234,603072
NC,"Davidson County",169131,264991,170637,310135
NC,"Bladen County",29599,199215,29525,218080
NC,"Nash County",95027,224096,95176,266392
NC,"Pender County",60563,466562,62815,529945
NC,"Macon County",37049,402070,37564,491853
NC,"Dare County",37001,565160,37826,686495
NC,"Hertford County",21451,222059,21278,243403
NC,"Duplin County",48675,183026,48515,205677
NC,"Iredell County",187630,432840,191968,523420
NC,"Polk County",19372,382453,19656,435109
NC,"Transylvania County",33009,445416,33165,504619
NC,"Robeson County",116361,156277,116328,174906
NC,"Madison County",21209,346203,21502,389247
NC,"Chatham County",76611,545796,77889,601292
NC,"Tyrrell County",3232,171312,3254,191283
NC,"Warren County",18598,186851,18762,210633
NC,"Martin County",21949,150844,21754,165060
NC,"Haywood County",62131,336562,62476,426307
NC,"Lenoir County",54995,165645,54706,185633
NC,"Catawba County",160747,315268,161723,367648
NC,"Sampson County",59021,195397,58990,216304
NC,"Mecklenburg County",1118340,456472,1122276,546326
NC,"Bertie County",17851,172838,17505,191802
NC,"Greene County",20444,174099,20417,194003
ND,"Pembina County",6827,144376,6767,149751
ND,"Stutsman County",21529,274118,21576,282982
ND,"Mercer County",8330,227587,8323,253330
ND,"Stark County",33805,377485,33046,389509
ND,"Cass County",184868,360030,186562,389432
ND,"Grand Forks County",73062,325961,72705,336551
ND,"McHenry County",5322,225048,5249,257668
ND,"McLean County",9749,265536,9796,275478
ND,"Emmons County",3282,0,3271,157482
ND,"Benson County",5953,0,5809,285714
ND,"Richland County",16524,245444,16560,256264
ND,"Williams County",41149,372103,38484,378905
ND,"McKenzie County",14744,0,13819,355644
ND,"Morton County",33333,344915,33611,349094
ND,"Ward County",69847,361997,69071,369898
ND,"Adams County",2188,0,2167,0
ND,"Barnes County",10836,229977,10806,235339
ND,"Walsh County",10520,148879,10469,155165
ND,"Traill County",7974,190750,8003,199161
ND,"Ramsey County",11555,243289,11572,261909
ND,"Burleigh County",98467,412170,98933,447069
NE,"Lincoln County",34551,272549,34133,298731
NE,"Phelps County",8968,259434,8937,279083
NE,"Knox County",8383,213039,8401,250245
NE,"Nuckolls County",4081,135159,4060,167027
NE,"Cheyenne County",9482,206301,9529,227830
NE,"Polk County",5225,206765,5174,238683
NE,"Cass County",26593,361919,27017,404192
NE,"Seward County",17605,350159,17603,387933
NE,"Webster County",3387,207492,3411,242367
NE,"Buffalo County",50129,319746,50339,354356
NE,"Merrick County",7659,259825,7665,289022
NE,"Lancaster County",322910,336510,324514,387844
NE,"Gage County",21663,230333,21616,254637
NE,"Madison County",35473,282363,35337,311994
NE,"Platte County",34280,313242,34241,349799
NE,"Thurston County",6769,137826,6620,151555
NE,"Clay County",6101,195532,6078,214940
NE,"Dawes County",8151,227675,8148,251210
NE,"Johnson County",5288,199627,5316,228746
NE,"Brown County",2903,0,2908,0
NE,"Fillmore County",5567,169314,5546,189916
NE,"Dawson County",24039,230793,23898,255657
NE,"Wayne County",9687,221392,9784,246214
NE,"Holt County",10083,0,10049,0
NE,"Hall County",62730,257297,61979,285335
NE,"Pawnee County",2536,194187,2548,207322
NE,"Burt County",6721,212098,6709,236453
NE,"Washington County",20904,416308,20969,467261
NE,"Dixon County",5580,0,5545,247620
NE,"Cedar County",8373,207052,8330,245134
NE,"Sarpy County",191114,347379,193418,388683
NE,"Nemaha County",7088,179500,7064,197241
NE,"Colfax County",10546,232353,10498,258848
NE,"Butler County",8349,232601,8444,275553
NE,"Richardson County",7836,0,7759,0
NE,"York County",14084,259736,14244,289091
NE,"Howard County",6496,320381,6531,354363
NE,"Otoe County",15892,301287,15930,330817
NE,"Keith County",8322,267759,8279,299861
NE,"Saunders County",22361,381367,22787,424566
NE,"Morrill County",4539,175467,4574,192441
NE,"Jefferson County",7260,203529,7176,229837
NE,"Box Butte County",10824,167854,10604,188075
NE,"Custer County",10495,0,10460,212230
NE,"Douglas County",585010,336119,585008,391832
NE,"Kearney County",6695,280224,6674,298005
NE,"Hamilton County",9403,312545,9386,333676
NE,"Frontier County",2510,251190,2555,274250
NE,"Adams County",31147,251306,31027,278360
NE,"Boone County",5351,0,5386,0
NE,"Cuming County",9009,301978,8984,338706
NE,"Dakota County",21502,235624,21241,260687
NE,"Dodge County",37102,244005,37103,273415
NE,"Red Willow County",10671,214928,10623,240875
NE,"Saline County",14249,207656,14192,231397
NE,"Scotts Bluff County",36002,237510,35745,260466
NE,"Stanton County",5824,278458,5816,331521
NE,"Antelope County",6276,0,6279,255120
NE,"Pierce County",7328,306202,7313,343777
NH,"Hillsborough County",422705,439965,424079,531349
NH,"Coos County",31173,228643,31289,267074
NH,"Cheshire County",76501,328354,77329,385467
NH,"Merrimack County",153922,396623,155238,472052
NH,"Sullivan County",43033,406447,43533,467334
NH,"Belknap County",63743,524323,64460,651867
NH,"Strafford County",131006,413524,132416,495208
NH,"Grafton County",91123,417074,92201,500786
NH,"Carroll County",50212,552101,51500,720201
NH,"Rockingham County",314430,564869,316947,670808
NJ,"Union County",574349,660973,572114,751903
NJ,"Warren County",109595,355144,110731,430106
NJ,"Burlington County",461862,372711,464269,442419
NJ,"Ocean County",638824,556466,648998,714756
NJ,"Somerset County",345014,678631,345647,768120
NJ,"Essex County",862032,724440,854917,828068
NJ,"Bergen County",954774,776496,953819,856763
NJ,"Morris County",509001,683666,510981,774120
NJ,"Hunterdon County",128839,570529,129924,664349
NJ,"Hudson County",722655,755390,702463,804470
NJ,"Monmouth County",643163,736475,645354,885295
NJ,"Mercer County",386759,497453,385898,576403
NJ,"Atlantic County",274191,372577,274966,457210
NJ,"Passaic County",523100,491191,518117,558074
NJ,"Salem County",64859,225125,65046,281182
NJ,"Cumberland County",153848,207645,153627,262317
NJ,"Camden County",523204,300341,523771,357631
NJ,"Gloucester County",302607,314555,304477,377524
NJ,"Sussex County",144082,376934,145543,452201
NJ,"Cape May County",95077,982739,95661,1206665
NJ,"Middlesex County",861908,508163,860807,583798
NM,"Taos County",34392,416528,34623,482562
NM,"Sandoval County",149218,370951,151369,430407
NM,"Dona Ana County",219899,289089,221508,332954
NM,"Rio Arriba County",40264,260043,40179,294438
NM,"McKinley County",72630,247172,71780,274496
NM,"Torrance County",15051,199714,15307,231624
NM,"Luna County",25420,176774,25532,199196
NM,"Curry County",48325,235826,47999,261266
NM,"Bernalillo County",676581,339043,674393,397825
NM,"Socorro County",16565,182421,16311,207428
NM,"Quay County",8721,132694,8656,144149
NM,"Santa Fe County",154977,727939,155201,840920
NM,"Los Alamos County",19424,475023,19330,533197
NM,"Lincoln County",20296,429873,20436,481998
NM,"San Juan County",121429,228821,120993,273576
NM,"Otero County",67861,245536,68537,268983
NM,"Sierra County",11526,174514,11502,195351
NM,"Colfax County",12332,350663,12369,396168
NM,"Grant County",28209,248093,27889,275592
NM,"San Miguel County",27115,236636,27150,265351
NM,"Chaves County",65168,213267,64629,240507
NM,"Roosevelt County",19118,182448,19019,201677
NM,"Lea County",74586,265547,73004,296923
NM,"Valencia County",76329,259779,77190,311981
NV,"Lyon County",59431,379768,60903,463231
NV,"Carson City",58677,498922,58993,628285
NV,"Lander County",5725,306880,5798,338198
NV,"Clark County",2273386,422997,2292476,513543
NV,"Washoe County",487388,634336,493392,807849
NV,"Nye County",51968,327243,53450,367575
NV,"Churchill County",25539,349525,25723,403022
NV,"Eureka County",1847,436668,1903,507919
NV,"Douglas County",49468,906299,49870,1136170
NV,"Lincoln County",4502,254765,4525,288207
NV,"Mineral County",4553,152620,4586,172140
NV,"Storey County",4106,502747,4143,580497
NV,"Pershing County",6639,189956,6741,219293
NV,"Elko County",53750,421224,53915,438547
NV,"Humboldt County",17283,370234,17648,407473
NV,"White Pine County",9079,237873,9182,270228
NY,"Nassau County",1393978,884644,1390907,986254
NY,"Ontario County",112475,335783,112508,376232
NY,"Cortland County",46723,205601,46311,222440
NY,"Wayne County",91103,231535,90923,0
NY,"Oswego County",117351,184933,117387,218020
NY,"Delaware County",44186,259380,44378,288030
NY,"Broome County",198199,188956,197240,220647
NY,"Bronx County",1466438,644908,1424948,667808
NY,"Schoharie County",29720,228080,29863,248159
NY,"Essex County",37336,363254,37268,398267
NY,"Suffolk County",1524099,1391740,1526344,1653377
NY,"Orange County",401322,408677,404525,484302
NY,"Madison County",67890,247528,67658,269880
NY,"Niagara County",212252,251215,211653,292047
NY,"Chautauqua County",127424,203057,126807,226203
NY,"Saratoga County",235689,400852,237359,477324
NY,"Otsego County",58351,263359,58123,287055
NY,"Monroe County",758554,265708,755160,314433
NY,"Fulton County",53160,212341,53116,251432
NY,"Schenectady County",157861,276518,158089,316855
NY,"Oneida County",231695,225246,230274,273815
NY,"New York County",1687834,3041093,1576876,3008937
NY,"Wyoming County",40401,214973,40491,234117
NY,"Ulster County",181687,394211,182951,529635
NY,"Jefferson County",116134,240787,116295,266757
NY,"Genesee County",58258,213858,57853,233150
NY,"Montgomery County",49433,193221,49558,212556
NY,"Tompkins County",105404,360821,105162,388527
NY,"Chemung County",83882,178032,83045,199352
NY,"Orleans County",40236,182554,40191,199787
NY,"Columbia County",61550,483505,61778,582504
NY,"Chenango County",47073,179864,46537,196674
NY,"Yates County",24709,428025,24613,469352
NY,"Washington County",61143,255318,60956,277495
NY,"Richmond County",495522,722156,493494,760543
NY,"Sullivan County",78643,254901,79806,324748
NY,"Hamilton County",5078,435977,5119,469297
NY,"Schuyler County",17857,249172,17752,273125
NY,"Rockland County",338121,646702,339227,725833
NY,"Allegany County",46373,138548,46106,152035
NY,"Westchester County",1003245,1091093,997895,1234510
NY,"Rensselaer County",160923,295632,160232,345396
NY,"Tioga County",48355,207794,47980,226057
NY,"Greene County",47890,326711,48499,418353
NY,"Queens County",2395791,951853,2331143,985736
NY,"Cayuga County",76095,232143,75880,255708
NY,"Seneca County",33715,250067,33688,275272
NY,"Putnam County",97660,527878,97936,607363
NY,"Cattaraugus County",76907,165950,76426,177741
NY,"Warren County",65638,393725,65618,478058
NY,"Herkimer County",60007,223634,59937,231497
NY,"Steuben County",93363,195357,92948,216683
NY,"Lewis County",26538,212987,26573,230739
NY,"Kings County",2727393,1413934,2641052,1444186
NY,"Erie County",953254,301546,950683,366766
NY,"Onondaga County",475653,260044,473236,300035
NY,"Livingston County",61699,236392,61578,256223
NY,"Albany County",314368,348408,313743,393806
NY,"Clinton County",79715,234726,79596,248398
NY,"Franklin County",47527,223874,47456,243176
NY,"Saint Lawrence County",108311,141323,108051,173499
NY,"Dutchess County",295742,460178,297112,541329
OH,"Williams County",37025,180607,36716,203757
OH,"Butler County",390600,309205,390234,359389
OH,"Carroll County",26689,243451,26691,274205
OH,"Belmont County",66235,204169,65849,229442
OH,"Lawrence County",58132,181067,57445,200377
OH,"Putnam County",34380,235481,34318,264390
OH,"Paulding County",18804,166795,18871,188741
OH,"Hancock County",74830,279158,74656,301859
OH,"Athens County",62350,230436,62056,256856
OH,"Morgan County",13741,168266,13682,191718
OH,"Clermont County",208635,316053,209642,371557
OH,"Morrow County",34964,266096,35151,299884
OH,"Ottawa County",40260,328686,40104,364685
OH,"Cuyahoga County",1261696,265807,1249387,315387
OH,"Columbiana County",101607,192993,101310,201768
OH,"Lake County",232410,267194,232023,303765
OH,"Portage County",161775,296321,162382,330850
OH,"Miami County",108821,294457,109264,321753
OH,"Lorain County",313367,284034,315595,324676
OH,"Meigs County",22118,159534,22049,181907
OH,"Fayette County",28939,214358,28906,243549
OH,"Harrison County",14493,185957,14477,209573
OH,"Franklin County",1324013,338704,1321414,392773
OH,"Wood County",132212,284393,132472,315425
OH,"Montgomery County",536629,220074,535840,257818
OH,"Auglaize County",46411,257081,46141,289824
OH,"Richland County",124840,208580,125195,243711
OH,"Logan County",46065,273097,46035,304806
OH,"Greene County",168025,324471,168412,359859
OH,"Seneca County",54990,197717,54906,221953
OH,"Gallia County",29193,188443,29158,211932
OH,"Defiance County",38227,205474,38144,232126
OH,"Hocking County",27999,228159,28097,266798
OH,"Jefferson County",65107,155843,64789,176626
OH,"Adams County",27434,205225,27542,232258
OH,"Fairfield County",159357,340832,161064,390961
OH,"Noble County",14090,203761,14176,230727
OH,"Monroe County",13354,194183,13329,211347
OH,"Scioto County",73720,169270,73346,188159
OH,"Knox County",62765,270996,62897,310691
