RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,JulyValue20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,JulyValue21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,JulyValue22
394939,514,"Oneonta, NY",Msa,NY,52424,52738,52926,53277,53652,54152,54709,54994,55206,55391,55785,56199,56762,57241,57730,58071,58469,58812,59197,59457,59690,60003,60508,61036,61689,62253,62912,63435,64043,64588,65079,65464,65797,66189,66661,67244,67935,68555,69135,69564,69875,70132,70275,70934,71779,72986,73615,74181,74652,75425,76223,76927,78046,79262,80593,81270,81861,82399,83313,84178,85160,86054,87033,87873,88731,89751,91092,92658,95301,97645,99423,100220,101077,102475,103039,103371,104073,107718,111051,113820,113951,114547,115093,116431,118463,119707,120789,121151,122758,123570,124134,124240,125311,126657,127934,128339,128548,128542,128535,128287,127756,126965,126406,126070,125786,125162,124741,124447,124400,124126,123853,123518,122855,122021,121110,120427,119710,119045,118704,118584,118777,118963,119357,119750,119796,119816,119660,119811,119762,119617,119543,119376,119321,119067,118999,118870,118680,118327,118123,118044,117984,117986,118151,118301,118335,118318,118619,118959,119044,118951,118733,118725,118782,119037,119441,119765,120014,120239,120714,121268,121577,121735,121764,121853,121817,121945,122252,122660,122906,123264,123802,124640,125149,125553,125896,126447,126850,127191,127461,127799,128026,128416,128868,129395,129699,130104,130373,130680,130810,130930,131514,132158,132896,133254,133814,134359,134955,135496,135934,136341,136726,137249,137686,138067,138186,138354,138478,139074,139622,140322,140802,141305,141764,142241,142800,143369,143953,144572,145145,145724,146272,146777,147197,147544,147917,148283,148672,149138,149716,150338,150829,151288,151654,152089,152528,152974,153412,153810,154512,155243,155898,,155703,155726,156176,156600,157021,157056,157141,157351,158467,159637,161686,163600,165661,166998,168367,169647,170974,172082,173116,173928,174634,178053,181512,184505,184736,184901,185640,187148,188621
394605,515,"Fort Madison, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73917,73987,73891,73995,73776,73511,73152,73001,73023,72853,72711,72513,72467,72512,72604,72765,72816,72757,72560,72522,72733,72838,72956,72946,73032,73114,73113,73251,73234,73188,73362,73610,74062,74274,74603,74659,74660,74586,75214,75926,76365,76159,75757,75604,75608,75827,75883,76021,76040,76375,76514,76731,76583,76449,76013,76031,76318,76881,77098,77064,76848,76698,76686,76867,77280,77592,77863,77975,78209,78591,78873,79021,79124,79198,79298,79289,79475,79694,79815,79835,79654,80236,80896,81710,81915,82213,82584,83043,83367,83694,84019,84283,84559,84665,84842,85118,85486,85830,86142,86450,86919,87295,87790,88029,88215,88151,88307,88567,88973,89312,89530,89805,89814,89875,89965,90134,90234,90202,90321,90609,90943,91251,91442,91628,91830,92183,92556,92831,93045,93053,93159,93002,92908,92813,92704,92538,92433,92621,92770,92785,92908,93299,93843,94970,96257,97587,98205,98772,99398,100003,100611,101248,101770,102118,103262,104682,106289,106980,107493,107886,108590,109412
394360,516,"Baraboo, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164364,164316,163736,163047,162163,161555,160752,159853,159018,158339,157836,157392,157114,156748,156464,156172,156101,156016,155837,155577,155305,154938,154416,153716,153036,152423,151908,151397,151038,150791,150676,150477,150184,149906,149697,149620,149510,149494,149485,149522,149461,149327,149168,149051,148937,148868,148830,148854,148776,148709,148645,148678,148634,148589,148456,148313,148205,148149,148184,148376,148637,149049,149425,149868,150252,150599,150909,151116,151272,151464,151817,152284,152839,153338,153932,154354,154774,155071,155451,155813,156240,156727,157225,157792,158276,158857,159504,160287,161002,161629,162214,162870,163392,163941,164570,165380,166099,166839,167653,168578,169444,170208,171001,171715,172432,,,,,186555,187580,188435,188034,187372,186985,186824,187121,187011,187447,188398,189339,190779,191996,193525,195159,197673,200469,203365,205243,206731,207657,209278,210625,209961,209320,208242,209355,208995,209119,209285,210267,211790,213424,215579,218466,220656,222537,223500,224567,225796,226867,231044,235600,239602,241411,242699,245324,246797,250291,254184,259495,263162,266782
753903,517,"Marietta, OH",Msa,OH,82708,82948,83154,83517,83804,84160,84542,84992,85462,85907,86376,86905,87417,87855,88194,88616,89120,89434,89735,89853,90162,90437,90728,90928,91060,91293,91592,91918,92199,92321,92459,92573,92757,93004,93176,93366,93469,93718,93983,94271,94563,94843,95062,95346,95641,96127,96372,96600,96679,96950,97223,97484,97737,98034,98411,98723,99053,99366,99688,100033,100540,100931,101268,101436,101727,101968,102259,102471,102787,103053,103337,103526,103643,103721,103770,103744,103685,103453,103242,103221,103375,103630,103666,103680,103621,103595,103554,103457,103273,102941,102512,102359,102255,102257,102197,102309,102487,102501,102558,102436,102096,101620,101351,101149,100944,100482,100261,100052,99932,99838,99586,99390,99077,98737,98424,97811,97329,96778,96540,96198,95941,95867,95876,95931,95926,95869,95796,95662,95560,95314,95031,94681,94302,93882,93540,93011,92614,92311,92344,92392,92465,92564,92558,92456,92573,92796,93100,93238,93103,92932,92674,92569,92711,92884,93147,93230,93250,93247,93214,93387,93656,93996,94219,94356,94413,94507,94644,94877,95116,95478,95893,96411,97043,97402,97718,97827,98401,98892,99420,99687,99990,100370,100869,101490,102161,102950,103668,104292,104607,104912,105098,105299,105563,105918,106337,106905,107562,108381,108969,109432,109811,110334,110864,111465,111972,112609,113321,114000,114699,114942,115265,115472,115863,116239,116757,117560,118285,118958,119521,120335,121213,122015,122623,123174,123677,124238,124832,125545,126174,126836,127477,128185,128779,129583,130366,131181,131840,132562,132944,133238,133365,133515,133575,133612,134299,135003,135748,135984,136222,136564,137987,139544,,144688,147311,148973,150446,151857,152951,154292,155550,156671,157326,159508,161876,164016,164432,164842,165359,167081,168815
395049,518,"Salina, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102678,102855,102939,104055,105150,106532,106636,106624,106679,106585,106289,105893,106337,106880,107101,106753,106805,106438,106999,107456,108261,108227,108200,108354,108417,108547,108795,109271,109829,110028,110313,110530,110852,110434,109722,109224,109287,109309,109546,109953,110442,110910,111365,111934,112154,112375,112324,112406,112425,112698,113058,113388,113713,114094,114563,115061,115382,115698,116042,116530,116953,117386,117804,118173,118408,118810,119399,120062,120535,121050,121700,122239,122617,122960,123452,123915,124191,124559,125166,125792,126242,126587,127100,127492,127562,127602,127848,128224,128449,128759,129201,129716,130071,130657,131164,131638,131966,132038,132132,131999,131950,132028,132230,132706,133037,133631,134895,136129,,140653,143242,144805,146043,147364,148418,149609,150655,152047,153269,155513,157567,158818,158821,158607,158725,160496,162462
395044,519,"Rutland, VT",Msa,VT,103735,103918,104053,104494,105135,105673,105983,106339,106715,107592,108223,108981,109583,110432,111112,111806,112385,113177,113867,114432,114926,115486,116061,116614,117223,117929,118769,119629,120556,121343,121793,122287,122779,123493,123994,124578,125173,125869,126622,127276,128175,128975,129850,,,,137523,138173,138531,140132,141760,143328,145864,144872,143616,141809,143404,144988,146117,147364,148732,149685,150814,152809,155053,157411,159133,160745,162252,163342,165585,167637,170357,171326,172681,173368,173708,173663,174586,176783,179892,181064,182121,182210,183421,184792,185638,185876,185607,184752,183432,182246,184301,187412,190071,190595,192956,194622,195995,195176,194992,194830,194581,194367,193605,193182,192596,192607,192603,192687,192455,191921,191390,191097,190706,190299,189392,188784,188312,188235,188181,188343,188572,188714,188703,188853,189075,189193,188607,188229,187759,187731,186611,185750,184806,184749,184478,184768,185009,185026,184417,184091,184096,184242,183988,183928,183773,183844,183565,183585,183523,183673,183292,182965,182557,182696,182579,182626,182466,182383,182225,182209,182063,181748,181003,180436,179815,179487,178963,178857,178833,179066,179363,179801,180332,180312,179677,179049,178621,178619,178357,178379,178449,178916,179238,179547,179448,179213,178466,177761,177067,176434,175514,174962,175051,175815,176167,176511,176752,177007,176956,176889,177006,177296,176929,176560,176344,176629,176973,177336,177770,178221,178557,178934,179419,179956,180779,181329,181937,182180,182442,182536,182686,182869,183125,183447,183896,184324,184869,185676,186524,187435,188242,189006,189616,190377,191215,191552,191527,191534,192076,191973,191723,191269,192215,193388,194632,194504,194389,194808,196630,198373,,206544,210149,211618,213777,218444,224200,229234,234962,239808,242131,242615,242853,245200,247655,250097,252977,256447,260489
753866,520,"Big Stone Gap, VA",Msa,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67776,67703,67575,67254,66924,66519,66212,65860,65720,65553,65495,65388,65321,65273,65224,65223,65196,65102,65050,64998,65038,64958,64870,64691,64474,64310,64225,64230,64302,64338,64467,64444,64545,64561,64631,64626,64593,64610,64569,64585,64653,64733,64884,64962,65175,65406,65648,65765,65778,65784,65781,65772,65757,65721,65804,65792,65908,65989,66090,66146,66122,66300,66473,66750,66949,67061,67136,67198,67382,67513,67633,67738,67884,68094,68273,68493,68631,68792,69055,69266,69532,69657,69864,70064,70241,70425,70546,70702,70843,71074,71234,71341,71445,71566,71730,71841,72003,72275,72479,72770,72957,73224,73412,73514,73624,73764,73955,74181,74324,74360,74357,74334,74398,74413,74427,74425,74438,74479,74656,74995,75439,75874,76209,76426,76661,76957,77264,77470,77007,76436,75808,75674,75597,75578,75687,75722,75882,75760,75824,75838,76360,76871,77879,78781,79787,80448,81026,81607,82014,82538,82940,83401,83714,84907,86088,87370,87950,88502,88638,89254,89892
395136,521,"Sturgis, MI",Msa,MI,85580,85542,85588,85789,86225,86611,86935,87199,87658,88145,88671,89053,89437,89763,90119,90439,90752,91027,91342,91646,91875,92043,92233,92444,92617,92682,92715,92676,92846,93060,93311,93401,93569,93791,93957,94096,94194,94300,94371,94463,,,,,88546,88751,88899,88940,89202,89403,89603,89554,89767,90248,90881,91320,91557,92662,93980,95546,96060,96340,96236,96567,97180,98137,98604,98786,98801,99120,99464,99594,99481,99351,99515,99716,99596,99326,99633,100278,100888,100767,100530,100540,100894,101145,100989,100651,100519,100383,99643,99159,98902,99651,99745,99827,99461,99136,98653,98016,97282,96370,95414,94567,94247,93836,93590,92952,92477,92126,91704,91057,90150,89430,88813,88144,87176,86233,85453,84906,84576,84363,84299,84549,84843,85042,85139,84883,84578,83927,83542,83165,82932,82642,82435,82229,82272,82279,82414,82608,82702,82636,82299,82000,81783,81689,81782,81914,82111,82295,82584,82951,83410,83754,84079,84421,84932,85548,86265,86953,87603,88243,88844,89427,89946,90419,90880,91366,91940,92494,93154,93889,94695,95368,95953,96422,96801,97151,97582,98017,98473,98912,99480,100010,100500,100930,101478,101813,102147,102291,102705,103091,103624,104123,104634,105187,105763,106239,106588,106931,107365,107894,108373,108956,109466,110131,110785,111493,112044,112593,113089,113621,114066,114626,115186,115911,116476,117167,117698,118316,118595,119000,119343,120023,120537,121182,,120206,119989,120808,121818,122959,124618,126516,127713,129116,129695,130495,131141,131973,132683,133063,133150,133593,133236,131151,130871,131800,,138883,142649,145545,148157,150305,152016,153542,154590,156619,159226,161389,163448,165758,168875,172291,176376,179761,183719,186190,189027,190837,193015
395024,522,"Rio Grande City, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63772,63388,63158,62755,62473,62512,62351,62359,61980,62110,62067,62195,61960,61854,61805,61691,61578,61341,61266,60980,60836,60694,60755,60539,60355,60125,60084,60019,60002,59304,58693,58017,58125,58206,58352,58325,58314,58295,58498,58663,58794,58653,58538,58421,58721,59044,59490,59699,60026,60344,60828,61169,61552,61863,62176,62535,62648,62777,62882,63020,63149,63082,63343,63729,64206,64675,65012,65387,65516,65621,65907,66210,66629,66882,67058,67147,67180,67567,67895,68312,68552,68642,68870,68930,69124,69192,69330,69453,69416,69840,70281,70851,70805,70857,70804,70845,70808,70694,70735,70789,71045,71004,71143,71266,71481,71722,71747,71767,71626,71551,71522,71498,71125,71018,70775,70982,70975,71070,71051,71239,71357,71532,71399,71365,71428,71821,71917,71940,71855,71849,71813,71675,71725,71837,71951,71908,72013,72356,72800,73086,,76112,,79012,79844,80568,81294,82022,82864,83504,84074,86190,88504,91164,92072,92846,93183,94939,96492
394618,523,"Fremont, OH",Msa,OH,87102,87331,87585,88058,88464,88842,89268,89735,90165,90546,90973,91476,91924,92256,92576,92946,93367,93749,94141,94500,94856,95129,95400,95602,95794,96041,96329,96673,96987,97291,97591,97897,98180,98445,98650,98855,99043,99322,99587,99888,100075,100268,100447,100764,101138,101527,101694,101812,101886,102097,102311,102499,102772,103030,103391,103648,103963,104222,104519,104764,104997,105225,105471,105705,105947,106193,106505,106655,106765,106727,106756,106716,106692,106604,106486,106341,106168,105953,105758,105755,105866,105988,105950,105867,105769,105602,105414,105206,104933,104557,104053,103869,103736,103696,103621,103687,103819,103777,103658,103371,103035,102626,102286,101925,101570,101124,100851,100604,100402,100188,99925,99741,99418,99034,98569,98056,97549,97101,96679,96336,96108,96026,95971,95844,95688,95493,95234,94957,94623,94261,93889,93449,93075,92600,92267,91950,91734,91616,91488,91366,91114,90880,90572,90316,90046,89882,89733,89553,89303,89004,88773,88510,88246,88013,87787,87598,87378,87227,87210,87311,87557,87828,88028,88182,88330,88601,89007,89540,90106,90537,90906,91305,91903,92497,93158,93705,94254,94705,95064,95332,95446,95637,95953,96491,96982,97554,97921,98403,98753,99220,99453,99825,100147,100746,101148,101662,102045,102438,102779,103172,103652,104148,104638,105127,105627,106170,106758,107333,107962,108549,109147,109640,110138,110626,111166,111743,112357,113046,113661,114277,114859,115422,115976,116427,116888,117322,117844,118444,118961,119385,119743,120085,120527,121069,121699,122341,122899,123419,123635,123766,123807,123733,123610,123565,124159,124736,125348,125305,125471,125610,,128341,,133076,135426,136882,138219,139456,140613,141874,143229,144207,144852,146845,149096,151181,151743,152167,152701,154187,155004
394889,524,"Mount Vernon, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99492,99304,99248,99031,98708,98274,97798,97469,97226,96938,96707,96517,96493,96398,96352,96378,96388,96337,96165,95963,95700,95444,95176,95090,94944,94837,94607,94462,94426,94366,94450,94441,94486,94343,94254,94094,94021,93968,94035,94171,94386,94506,94569,94562,94565,94540,94516,94457,94430,94412,94529,94703,94975,95234,95608,95917,96173,96392,96675,96949,97177,97485,97978,98583,99088,99477,99818,100201,100642,100962,101349,101854,102482,103119,103713,104390,105238,106114,106954,107638,108265,108879,109459,110027,110712,111477,112356,113185,114096,115098,116041,117015,117916,118918,119918,120962,121987,123016,123994,124955,125825,126896,127928,129018,129853,130809,131823,132785,133763,134793,136039,137298,138599,139806,140925,141996,143002,144212,145278,146307,147207,148255,149463,150674,151849,153119,154348,155526,156562,157179,157779,158252,158745,159164,159567,160605,161654,162823,163378,164048,164774,,169464,,176381,179697,181933,183950,185943,187152,188665,190195,192111,193525,196814,200231,203361,204439,205492,206627,209003,211511
394787,525,"Lewiston, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160801,160117,159633,158287,157025,155496,154079,152726,151730,150885,150183,149505,149051,148719,148483,148146,147784,147077,146163,145123,144145,143092,141918,140761,139786,138965,138522,138247,138286,138149,138410,139227,140255,140921,140916,141001,141219,141602,142031,142658,143258,143736,144209,144544,144760,145312,146087,147273,148266,149300,150239,151149,152088,152991,153787,154445,155167,155905,156787,157553,158420,159408,160612,161765,162794,163479,164180,164686,165464,166263,167254,168224,169302,170562,172049,173467,174822,176042,177233,178154,179144,180311,181733,183015,184348,185822,187285,188802,190186,191573,192824,193926,195385,197106,198996,200693,202317,204085,205734,207282,208773,210437,212235,213827,215427,217239,219335,221466,223538,225694,227587,229110,230253,231540,233011,234140,235538,236699,238408,239958,241583,243038,244197,245137,245957,246783,247663,248413,249173,249872,250809,251674,252381,252261,252337,252484,253358,254097,254943,255662,258318,260891,,,,,301919,305870,309643,314174,317617,320634,322020,329794,337049,344872,346496,348302,349703,354128,358373
395092,526,"Shelton, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233742,234645,234871,235193,235119,235579,235588,235083,233359,232003,230329,228738,226927,225046,223399,221588,219732,218081,216692,215342,213543,211266,208771,206382,204496,202937,201745,200700,199885,199805,199560,199618,199102,198773,198329,197600,196854,195741,194099,192110,190208,189010,187929,186603,185061,184178,183541,183068,182030,181397,180937,180716,180517,180370,180185,180057,179734,179787,179790,180140,180285,180666,181273,182129,183126,184075,184956,185732,186387,187323,188138,189042,189555,190292,191123,192313,193309,194219,195130,196244,197479,198538,199366,199976,200465,201078,201884,202958,204285,205483,206690,207823,209092,210525,211757,213053,213993,215106,216165,217565,218978,220242,221440,222710,224213,225902,227365,228685,229590,230811,232140,233715,235376,236803,,,,,234998,237824,240207,242216,244129,246185,247979,249155,250492,252957,256242,259777,262639,264431,265886,266931,268397,269923,271457,273354,275178,277475,279738,282485,285561,288305,290930,292632,294231,294272,294528,295151,297103,299468,302049,304682,307182,310553,314613,318763,323193,327882,336903,345036,354660,363425,377422,391001,403496,413125,423425,434334,447434,453629,457010,457874,452617,451945,448569,457768,463932,469926
394570,528,"Enid, OK",Msa,OK,59571,59660,59791,60017,60252,60486,60760,60975,61152,61289,61574,61917,62298,62529,62709,62898,63114,63337,63460,63637,63826,64117,64335,64488,64549,64675,64819,64991,65101,65233,65411,65600,65811,66040,66257,66437,66537,66690,66876,67121,67302,67419,67479,67605,67807,,,,,65891,66239,66607,66848,67026,67108,67327,68500,69790,70921,71134,70729,70298,69838,70010,70229,70446,70677,70938,71217,70998,70747,70597,70891,71171,71537,71708,72024,72143,72632,73060,73784,74655,75546,76022,76050,76086,76281,76704,77217,77868,78431,78918,79329,79703,80113,80373,80552,80589,,,73101,,73765,74114,74337,74486,74620,74779,74989,73876,72782,71705,71929,72102,72290,72413,72577,72700,72957,73177,73399,72435,71583,70782,71124,71396,71551,71633,71606,71535,70704,69881,69129,69147,69222,69354,69449,69600,69703,69853,69947,69425,69022,68635,68905,69183,69480,69741,69855,69933,69981,70061,70123,70043,69979,70041,70320,70676,70956,71204,71351,71522,71689,71897,72079,72101,72156,72284,72542,72859,73163,73542,73833,74115,74368,74657,74912,75176,75406,75730,76144,76701,77237,77673,78026,78313,78713,79081,79460,79514,79541,79602,79905,80223,80516,80865,81137,81390,81547,81754,82013,82546,83092,83674,84183,84753,85302,85691,86092,86505,86894,87226,87468,87923,88409,88963,89373,89147,88973,88770,89135,89398,89613,88954,88313,87802,88232,88497,88834,89063,89562,89850,90205,90427,90654,90767,90619,90666,90562,90832,90890,91111,91320,91910,92284,91310,90030,89299,89941,90898,91779,92585,93288,93909,93532,93388,93428,94604,95516,96463,97528,98658,99810,100934,102185,102920,103599,103863,105312,106588,108318
753893,529,"Jefferson, GA",Msa,GA,,126320,127032,127697,128574,128843,129260,129712,130341,130588,131545,133076,134936,136297,137601,139001,140181,140745,141067,141548,142211,142690,142993,143417,143990,144911,145972,146766,147412,147519,147990,148650,149556,150285,150674,151133,151734,152650,153733,154469,154867,154768,154751,155258,155988,156638,156997,157548,158325,159126,159961,160698,162027,,165887,166011,,164832,165180,165711,166150,166297,166188,166450,167320,167742,168125,168659,169790,170742,171298,171760,172066,172677,173617,174184,174571,174520,175372,176716,178187,179289,179566,179806,180309,181062,181816,182068,182071,182419,183601,184936,185916,186137,186604,186680,186884,186974,187413,187647,187252,186503,185002,184318,183691,183559,182752,182039,181439,181126,180678,179728,178305,176489,174860,173194,171712,170113,168691,167385,166345,165651,165228,164967,164375,163555,162698,161848,160857,159750,158473,156606,154753,153269,152336,151180,149891,148774,147861,146956,146022,145032,144335,143768,143289,142791,142404,142268,142052,141789,141563,141544,141820,142082,142459,143018,143740,144769,145690,146714,147418,148169,148802,149438,150037,150706,151427,152425,153436,154474,155371,156386,157430,158417,159105,159729,160401,161166,162011,162956,163903,164808,165667,166717,167850,168787,169589,170206,170917,171525,172224,173075,,179272,182188,183279,184624,185880,186933,187506,188213,188736,189480,190401,191333,192180,193041,194156,195225,196248,197403,198866,200472,202101,203842,205623,206985,208181,209387,210844,212736,214676,216921,219072,221483,223285,224826,226459,228603,230138,231197,232294,233113,233594,233743,234337,235007,235422,236198,236946,237021,237246,238060,239997,241725,243510,245389,247900,250127,252566,254851,257094,258938,261477,264949,,,289918,299407,308044,316242,323807,332015,340900,348741,355777,359720,364352,366015,370584,373383
394629,530,"Georgetown, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176380,175578,175032,175040,174680,174130,172842,171801,171737,172011,174388,175726,177206,179609,183442,187218,189313,189513,189668,189890,190909,192387,191068,190444,189708,190037,189173,187653,188514,191017,191893,191193,187321,185669,188405,194057,199640,201365,202571,203190,203242,203468,204350,204858,206074,206645,208072,208581,209370,210457,211211,212318,213377,214134,214367,213717,213781,213819,214324,215645,217703,220034,221836,222551,223332,223978,224978,225389,226288,227375,228111,228406,228489,229087,229535,230617,231802,232955,233993,234438,234673,234791,235104,235790,236381,237778,239390,240403,240738,240643,240931,241516,242433,243029,243146,243540,244218,244841,245448,246258,248734,250834,253260,255022,257235,259474,262269,265954,269560,273755,278516,285438,292320,299752,306462,312731,318449,323058,328948,335246,344366,355068,364180
394759,531,"Laconia, NH",Msa,NH,115903,116302,116714,117660,118767,119924,121155,122422,123956,125262,126436,127171,128046,129067,130491,132032,133470,134773,135956,137011,138164,139291,140775,142257,143770,145206,146379,147720,148905,150792,152355,154547,156582,159098,160956,162768,164390,165971,167321,169140,171575,174485,177281,180927,184560,188127,190517,192595,194317,196013,197846,199958,202119,203698,205415,207048,209225,210993,212524,214320,216418,218724,220589,222520,224294,226157,227437,229931,231889,233917,235329,237082,238816,239479,239242,239492,240008,241148,241497,240393,240335,239912,240902,240762,241280,240522,239084,237354,237413,237860,237627,236640,235526,235026,235068,235114,235689,235702,235843,234815,233108,230850,229332,228274,227633,226943,226329,225813,225330,224836,224045,222568,220524,218302,216469,215131,214153,213370,212759,212507,212253,212352,212457,212420,212479,212216,212288,211728,211549,211175,210988,210341,209552,209067,208660,208185,207523,207034,206732,206509,206143,205829,205405,205147,204831,204616,204548,204608,204615,204676,204774,204996,205055,205147,205227,205359,205396,205618,206024,206437,206777,206939,207318,207604,207889,208152,208524,209085,209623,210331,211149,211923,212548,212969,213537,214222,214734,215115,215448,216084,215912,215449,215385,216469,217847,219010,219796,220071,220043,219851,219632,219434,219308,218940,218878,219295,220723,222279,223524,224484,225013,225436,226334,226935,227737,228573,229939,231473,233259,235544,237718,239487,241260,243413,245903,247785,249002,250980,251828,253838,254647,257103,258582,260455,261471,262345,262671,263360,263986,264162,265639,267140,269203,269626,270321,270490,271366,272504,274313,275995,277922,279664,281347,282738,283940,285149,285730,288295,291120,297367,303012,309325,314872,320614,326636,333323,339461,348404,356180,369303,376214,386954,393293,403645,408512,414003,418583,427339,433214,435506,437501
