StateName,RegionName,pop20,JulyValue20,pop21,JulyValue21
MN,"Wilkin County",6481,78925,6395,88903
MN,"Hennepin County",1281267,231576,1267416,259583
MN,"Faribault County",13888,45888,13909,51876
MN,"Winona County",49606,126107,49630,136455
MN,"Hubbard County",21380,126619,21715,141239
MN,"Traverse County",3346,35694,3286,40084
MN,"Washington County",268191,242208,272256,279779
MN,"McLeod County",36701,144778,36735,161989
MN,"Lake of the Woods County",3760,81058,3823,91885
MN,"Carver County",107286,248564,108626,281539
MN,"Steele County",37352,150994,37349,158119
MN,"Pope County",11309,114412,11403,130376
MN,"Morrison County",33980,119183,33992,134970
MN,"Wright County",141759,219717,144845,252241
MN,"Blue Earth County",69173,147968,69280,161293
MN,"Renville County",14684,57333,14608,62556
MN,"Cook County",5592,180601,5617,201658
MN,"Norman County",6422,66401,6416,72046
MN,"Lyon County",25174,82875,25231,91287
MN,"Benton County",41338,155676,41459,170467
MN,"Nicollet County",34490,158857,34332,177795
MN,"Martin County",19970,56206,19915,62571
MN,"Brown County",25885,97700,25819,107916
MN,"Douglas County",39079,149554,39238,169369
MN,"Fillmore County",21246,101660,21271,113740
MN,"Murray County",8168,66511,8144,76343
MN,"Pennington County",13939,107126,13780,119376
MN,"Marshall County",9035,67190,8988,80612
MN,"Olmsted County",162991,193114,163436,216505
MN,"Scott County",151265,249678,153268,286974
MN,"Chisago County",56670,206686,57469,260081
MN,"Kittson County",4180,0,4146,0
MN,"Wadena County",14107,76978,14177,85224
MN,"Clearwater County",8580,79727,8576,90765
MN,"Watonwan County",11221,58383,11135,64282
MN,"Pipestone County",9405,56659,9313,64094
MN,"Le Sueur County",28627,151442,28841,168484
MN,"Cottonwood County",11489,54489,11569,61937
MN,"Lake County",10885,114540,10986,129419
MN,"Carlton County",36156,127240,36409,143238
MN,"Kandiyohi County",43685,114137,43767,126151
MN,"Waseca County",18954,114042,19000,128769
MN,"Goodhue County",47536,168197,47968,194025
MN,"Mower County",40049,79188,40158,90995
MN,"Lincoln County",5628,47742,5567,54893
MN,"Dakota County",440317,221347,442038,256273
MN,"Mille Lacs County",26410,133814,26867,151218
MN,"Koochiching County",12031,52887,11941,58381
MN,"Red Lake County",3936,0,3933,83433
MN,"Redwood County",15391,47935,15366,53671
MN,"Nobles County",22183,86220,21991,95906
MN,"Grant County",6080,73979,6153,83500
MN,"Chippewa County",12593,57403,12357,62148
MN,"Becker County",35147,135843,35219,151728
MN,"Otter Tail County",60024,139867,60046,156838
MN,"Ramsey County",551480,203364,543257,230369
MN,"Rock County",9705,74578,9680,81858
MN,"Houston County",18818,131522,18778,146820
MN,"Aitkin County",15693,102158,15887,116361
MN,"Kanabec County",16040,103117,16159,116722
MN,"Stevens County",9646,81748,9700,90075
MN,"Clay County",65351,159504,65574,174294
MN,"Yellow Medicine County",9492,57770,9411,62592
MN,"Freeborn County",30883,64589,30749,73710
MN,"Wabasha County",21417,136198,21509,152896
MN,"Lac Qui Parle County",6701,39863,6684,45011
MN,"Itasca County",44984,92135,45070,102691
MN,"Pine County",28854,95865,29302,110493
MN,"Beltrami County",46230,110570,46380,124100
MN,"Swift County",9791,55088,9749,60031
MN,"Polk County",31051,103628,30757,114961
MN,"Meeker County",23428,108507,23376,121432
MN,"Stearns County",158349,156113,158947,182394
MN,"Crow Wing County",66236,162392,67270,183952
MO,"Jasper County",122766,83677,123155,89205
MO,"Saint Clair County",9340,61770,9376,69648
MO,"Linn County",11849,39989,11843,45333
MO,"Ozark County",8514,94871,8782,112733
MO,"Lewis County",10031,70854,10000,81576
MO,"Newton County",58613,80424,59386,93151
MO,"Saint Francois County",66900,65947,67541,77779
MO,"Christian County",89224,162257,91499,189101
MO,"Cole County",77198,108121,77205,124946
MO,"Vernon County",19642,51875,19595,58059
MO,"DeKalb County",11014,84072,11098,96906
MO,"Hickory County",8303,0,8607,84433
MO,"Boone County",183894,139146,185840,159865
MO,"Laclede County",36024,78612,36133,87858
MO,"Lafayette County",33001,86721,32817,100478
MO,"Barry County",34539,86366,34712,98373
MO,"Clay County",253923,151101,255518,176834
MO,"Grundy County",9729,34944,9720,40336
MO,"Shelby County",6101,48202,5976,54180
MO,"Webster County",39168,103314,39735,117087
MO,"Cape Girardeau County",81788,107532,82113,121666
MO,"Clinton County",21204,96220,21287,110973
MO,"Wayne County",10913,84126,10914,95275
MO,"Atchison County",5306,0,5234,45571
MO,"Douglas County",11592,76906,11732,85838
MO,"Henry County",21949,0,22206,0
MO,"Greene County",299060,107266,300865,126003
MO,"Texas County",24413,75575,24987,86440
MO,"Osage County",13249,105240,13379,122157
MO,"Saint Louis County",1002838,55561,997187,66892
MO,"Oregon County",8617,71404,8631,81371
MO,"Caldwell County",8806,58018,8897,66496
MO,"Cedar County",14199,63472,14496,70882
MO,"Johnson County",54002,112310,54150,130564
MO,"Reynolds County",6078,76370,6087,85896
MO,"Ripley County",10680,0,10617,0
MO,"Sullivan County",5976,34347,5934,34873
MO,"Gentry County",6115,54604,6173,64359
MO,"Ralls County",10351,83222,10361,94912
MO,"Lincoln County",59829,146394,61586,171743
MO,"Barton County",11613,47427,11658,54087
MO,"Carroll County",8461,54908,8376,58946
MO,"Pulaski County",53964,99762,53816,109212
MO,"Adair County",25246,75360,25185,82440
MO,"Lawrence County",37963,70689,38321,81500
MO,"Audrain County",24925,53082,24982,60084
MO,"Randolph County",24636,45642,24760,53204
MO,"Taney County",56020,118026,56387,128413
MO,"Scott County",38009,64794,37840,73035
MO,"Mercer County",3515,36656,3488,44308
MO,"Warren County",35707,172068,36518,199216
MO,"Benton County",19409,80654,19908,92006
MO,"Clark County",6632,0,6736,0
MO,"Perry County",18960,97804,18922,109116
MO,"New Madrid County",16329,42330,16035,45400
MO,"Saint Charles County",406258,184175,409981,216602
MO,"Wright County",18180,61104,18610,70051
MO,"Mississippi County",12537,48131,12538,52457
MO,"Washington County",23499,68559,23502,77830
MO,"Saint Louis County",1002838,103585,997187,123792
MO,"Iron County",9515,0,9408,61284
MO,"Pike County",17613,53918,17761,63658
MO,"Stone County",31175,117065,31548,132304
MO,"Howard County",10144,78114,10168,89142
MO,"McDonald County",23285,69982,23383,75987
MO,"Howell County",39750,80916,39975,93651
MO,"Maries County",8427,96885,8406,106832
MO,"Harrison County",8155,40990,8164,45232
MO,"Dunklin County",28178,42115,27717,44204
MO,"Putnam County",4676,0,4712,0
MO,"Bollinger County",10525,77971,10556,87088
MO,"Jackson County",717243,100744,716862,123111
MO,"Livingston County",14562,60393,14755,65300
MO,"Pemiscot County",15585,45545,15236,50612
MO,"Saline County",23319,56651,23289,74560
MO,"Nodaway County",21218,76672,21160,84069
MO,"Gasconade County",14745,68742,14791,78732
MO,"Sainte Genevieve County",18476,75830,18588,95209
MO,"Monroe County",8666,67848,8712,78218
MO,"Miller County",24733,83418,24909,95578
MO,"Buchanan County",84615,59604,83853,68960
MO,"Marion County",28470,57844,28518,65869
MO,"Cooper County",17089,87983,17115,99101
MO,"Chariton County",7380,75813,7356,83707
MO,"Pettis County",42951,60898,43188,73298
MO,"Ray County",23100,78116,23008,92649
MO,"Polk County",31577,83785,32043,94677
MO,"Platte County",107100,186990,108569,211492
MO,"Dade County",7586,47880,7599,55268
MO,"Crawford County",23026,82070,22807,91354
MO,"Andrew County",18083,111311,18002,126551
MO,"Butler County",42007,56435,42101,62839
MO,"Franklin County",104769,117656,105231,135625
MO,"Macon County",15182,58807,15183,66203
MO,"Bates County",16044,67387,16105,77466
MO,"Cass County",108113,148189,109638,175177
MO,"Dallas County",17099,72140,17341,82173
MO,"Moniteau County",15464,78511,15484,88552
MO,"Jefferson County",226929,136824,227771,157510
MO,"Dent County",14418,60991,14432,71294
MO,"Camden County",42784,131421,43436,179202
MO,"Callaway County",44288,106133,44638,116233
MO,"Stoddard County",28652,53494,28479,57885
MO,"Daviess County",8427,63864,8399,72457
MO,"Montgomery County",11262,63558,11415,73474
MO,"Madison County",12600,57230,12652,64287
MO,"Shannon County",7041,0,7106,64695
MO,"Phelps County",44517,88357,44937,101170
MS,"Smith County",14204,69288,14191,73031
MS,"Neshoba County",28992,71000,28993,77360
MS,"Madison County",109222,143559,109813,159493
MS,"Choctaw County",8202,0,8106,56524
MS,"Leake County",21247,83335,21196,90609
MS,"Jefferson Davis County",11258,62431,11134,63161
MS,"Sunflower County",25826,49782,25402,53284
MS,"Copiah County",28293,44608,27995,46962
MS,"Pontotoc County",31206,81824,31445,88421
MS,"Benton County",7661,65467,7646,69926
MS,"Lowndes County",58726,67182,58150,75481
MS,"Yalobusha County",12446,53146,12415,57482
MS,"Franklin County",7653,0,7676,0
MS,"Lafayette County",55905,126168,56884,133429
MS,"Hinds County",226636,31769,222679,40602
MS,"Hancock County",46075,85017,46055,92691
MS,"Marion County",24399,71679,24378,74492
MS,"Jasper County",16348,0,16291,0
MS,"Oktibbeha County",51710,118849,51842,127551
MS,"Jones County",67142,57878,66744,62329
MS,"Newton County",21243,62144,21056,66207
MS,"Forrest County",78136,74831,77875,80255
MS,"Tate County",28124,84726,28234,93260
MS,"Union County",27780,82819,27953,90057
MS,"Walthall County",13863,77190,13836,88417
MS,"Chickasaw County",17067,59711,17011,63360
MS,"Itawamba County",23824,68276,23838,76223
MS,"Panola County",33114,69565,32851,77660
MS,"Lincoln County",34815,72996,34943,78346
MS,"Harrison County",208613,99313,209396,112490
MS,"Stone County",18333,75779,18644,82468
MS,"Warren County",44548,72400,43579,78279
MS,"Perry County",11470,81900,11571,83347
MS,"Lawrence County",11984,78083,11812,78647
MS,"Amite County",12698,81340,12637,88696
MS,"Grenada County",21581,0,21365,56927
MS,"Pearl River County",56140,87438,56503,96185
MS,"Pike County",40209,60144,39973,63102
MS,"Simpson County",25893,64451,25750,64569
MS,"Lamar County",64368,115959,65353,126723
MS,"DeSoto County",185902,141100,188633,163799
MS,"Wayne County",19778,75638,19709,81126
MS,"Clay County",18645,73826,18535,78399
MS,"Adams County",29405,56462,28742,61580
MS,"Greene County",13501,88848,13630,98830
MS,"Leflore County",28196,30713,27557,36888
MS,"Tippah County",21732,69872,21635,72999
MS,"Monroe County",34093,69517,33883,71556
MS,"Webster County",9921,83607,9983,89214
MS,"Prentiss County",24935,70348,24996,77360
MS,"Scott County",27958,47224,27598,49981
MS,"Tunica County",9720,40549,9696,48577
MS,"Holmes County",16912,26889,16496,29443
MS,"Lee County",83228,87093,82883,92822
MS,"Winston County",17673,70073,17596,77647
MS,"Attala County",17828,45054,17742,49463
MS,"Covington County",18313,74744,18279,75193
MS,"Tishomingo County",18822,64937,18750,71611
MS,"Alcorn County",34680,67117,34349,72129
MS,"Rankin County",157052,134449,158096,150993
MS,"George County",24335,75804,24762,83728
MS,"Yazoo County",26618,0,26373,36043
MS,"Lauderdale County",72706,45807,72088,47711
MS,"Jackson County",143291,82438,143987,96465
MS,"Marshall County",33754,70901,33725,79529
MT,"Cascade County",84328,154084,84511,178173
MT,"Deer Lodge County",9413,82296,9491,97129
MT,"Fergus County",11457,114310,11617,136771
MT,"Toole County",4964,0,5011,0
MT,"Lincoln County",19731,149529,20525,178697
MT,"Broadwater County",6846,185026,7288,219457
MT,"Sweet Grass County",3671,185788,3723,220810
MT,"Powell County",6934,109187,6999,130026
MT,"Beaverhead County",9372,161460,9524,190705
MT,"Ravalli County",44351,266319,45959,315004
MT,"Yellowstone County",165045,194937,167146,223132
MT,"Glacier County",13747,67594,13785,79754
MT,"Stillwater County",9010,213641,9044,243380
MT,"Granite County",3308,163053,3344,195382
MT,"Dawson County",8922,123268,8904,119021
MT,"Custer County",11859,124547,11916,132909
MT,"Pondera County",5882,79499,5994,93639
MT,"Missoula County",118238,283003,119533,374042
MT,"Chouteau County",5899,0,5916,88376
MT,"Valley County",7551,120530,7537,133868
MT,"Lewis and Clark County",71093,217523,72223,288094
MT,"Sanders County",12451,147407,12959,174129
MT,"Teton County",6242,122137,6269,142072
MT,"Jefferson County",12133,212631,12470,249187
MT,"Lake County",31259,214973,32033,253288
MT,"Madison County",8657,261324,8917,305931
MT,"Judith Basin County",2017,113142,2044,133650
MT,"Meagher County",1925,130947,1964,144886
MT,"Gallatin County",119502,298534,122713,356397
MT,"Flathead County",104773,264094,108454,361827
MT,"Carbon County",10512,206939,10847,242055
MT,"Park County",17193,250453,17473,310471
MT,"Richland County",11501,0,11283,0
MT,"Mineral County",4565,138014,4860,170415
MT,"Hill County",16250,135425,16179,145350
MT,"Silver Bow County",35168,91830,35411,109546
NC,"Anson County",22030,35104,22060,40217
NC,"Onslow County",204735,125310,206160,141687
NC,"Pitt County",170570,91663,172169,105049
NC,"Harnett County",133761,114380,135966,137652
NC,"Yadkin County",37182,85304,37192,97080
NC,"Caswell County",22694,56827,22714,65038
NC,"Person County",39146,73434,39127,84923
NC,"Brunswick County",138084,163118,144215,190634
NC,"Gates County",10452,72581,10366,81284
NC,"Alexander County",36430,87172,36644,100872
NC,"Henderson County",116493,202468,116829,232748
NC,"Jones County",9156,41568,9255,46940
NC,"Jackson County",43134,150944,43410,187920
NC,"Pasquotank County",40645,86057,40821,98066
NC,"Sampson County",59021,46549,58990,51992
NC,"Ashe County",26569,118204,26711,134275
NC,"Durham County",325602,193297,326126,233642
NC,"Cherokee County",28833,94361,29167,107586
NC,"Craven County",100552,109660,100674,122581
NC,"Chatham County",76611,192450,77889,215397
NC,"Franklin County",69060,146406,71703,175157
NC,"Davie County",42806,118732,43533,128872
NC,"Gaston County",228269,125575,230856,152597
NC,"Polk County",19372,127781,19656,149848
NC,"Granville County",61041,91024,61986,107098
NC,"Wayne County",117226,80432,116835,93911
NC,"Watauga County",54072,0,54234,242436
NC,"Lenoir County",54995,38004,54706,42838
NC,"Davidson County",169131,98290,170637,117589
NC,"Montgomery County",25720,57003,25798,63470
NC,"Haywood County",62131,129603,62476,173643
NC,"Currituck County",28385,232236,29653,274158
NC,"Yancey County",18475,121423,18757,137408
NC,"Madison County",21209,135439,21502,155222
NC,"Avery County",17798,92365,17864,108860
NC,"Duplin County",48675,48173,48515,54387
NC,"Cumberland County",334370,87971,335508,106214
NC,"Scotland County",34110,29579,34227,32563
NC,"Chowan County",13666,68266,13722,77408
NC,"Columbus County",50505,47067,50092,55885
NC,"Mecklenburg County",1118340,200284,1122276,242862
NC,"Lee County",63387,81852,64138,97468
NC,"Tyrrell County",3232,51219,3254,57564
NC,"Guilford County",541347,109577,542410,128595
NC,"Warren County",18598,61627,18762,69868
NC,"Cleveland County",99725,88987,100359,108015
NC,"Alamance County",171842,111394,173877,132679
NC,"Camden County",10398,150217,10835,164616
NC,"Bladen County",29599,46243,29525,51777
NC,"Bertie County",17851,41265,17505,46877
NC,"Greene County",20444,66806,20417,75208
NC,"Pamlico County",12280,83343,12344,93566
NC,"Edgecombe County",48697,30356,48359,34246
NC,"Surry County",71253,75886,71152,85272
NC,"Nash County",95027,81656,95176,107230
NC,"Washington County",10955,31096,10892,35217
NC,"Alleghany County",10899,89080,11049,102827
NC,"Orange County",148792,206218,148884,242712
NC,"Robeson County",116361,35101,116328,39447
NC,"Beaufort County",44618,68882,44468,77673
NC,"Perquimans County",12997,82607,13130,93674
NC,"Rockingham County",91080,50287,91266,65534
NC,"Macon County",37049,110131,37564,141423
NC,"Dare County",37001,251710,37826,303746
NC,"Carteret County",67656,170669,68541,197473
NC,"Cabarrus County",227065,170319,231278,207045
NC,"Buncombe County",269621,223413,271534,266300
NC,"Iredell County",187630,144028,191968,174452
NC,"Wake County",1133553,221021,1150204,266599
NC,"Forsyth County",382733,107615,385523,127167
NC,"Graham County",8016,80629,8043,92950
NC,"Moore County",100168,150558,102763,177637
NC,"Johnston County",217612,150579,226504,179904
NC,"Lincoln County",87190,147100,89670,172546
NC,"Hyde County",4549,49673,4508,58256
NC,"Pender County",60563,155810,62815,178007
NC,"McDowell County",44536,78617,44717,91422
NC,"Rutherford County",64421,84649,64586,99404
NC,"Hertford County",21451,56327,21278,62097
NC,"Halifax County",48495,30386,48272,34961
NC,"Northampton County",17438,37655,17129,43583
NC,"New Hanover County",226060,185964,229018,213736
NC,"Vance County",42529,34358,42185,39699
NC,"Wilkes County",65871,84793,65806,96004
NC,"Rowan County",147027,104617,148150,122773
NC,"Caldwell County",80512,74552,80463,86919
NC,"Swain County",14083,107480,14136,123344
NC,"Clay County",11118,112678,11309,130690
NC,"Martin County",21949,41330,21754,46001
NC,"Transylvania County",33009,157061,33165,180531
NC,"Randolph County",144334,99433,145172,112580
NC,"Wilson County",78811,61379,78369,69778
NC,"Mitchell County",14881,89019,14963,100734
NC,"Richmond County",42879,34868,42724,39542
NC,"Catawba County",160747,121382,161723,144817
NC,"Union County",239287,201764,243648,248212
NC,"Stokes County",44517,89042,44553,99880
NC,"Hoke County",52223,103198,53114,111418
ND,"McHenry County",5322,83904,5249,92155
ND,"Stark County",33805,184143,33046,189336
ND,"Williams County",41149,177936,38484,182770
ND,"Burleigh County",98467,205134,98933,222632
ND,"Richland County",16524,73749,16560,78054
ND,"Grand Forks County",73062,152883,72705,156814
ND,"McLean County",9749,89496,9796,92938
ND,"Emmons County",3282,0,3271,53463
ND,"Barnes County",10836,46821,10806,47592
ND,"Walsh County",10520,58615,10469,60540
ND,"Mercer County",8330,98004,8323,103505
ND,"Stutsman County",21529,90084,21576,93790
ND,"McKenzie County",14744,0,13819,226394
ND,"Ramsey County",11555,93140,11572,99575
ND,"Traill County",7974,80430,8003,83793
ND,"Cass County",184868,175156,186562,189786
ND,"Adams County",2188,0,2167,80016
ND,"Benson County",5953,0,5809,65515
ND,"Morton County",33333,180520,33611,186228
ND,"Ward County",69847,211240,69071,205838
ND,"Pembina County",6827,60706,6767,61950
NE,"Nemaha County",7088,41360,7064,44856
NE,"Seward County",17605,129282,17603,144014
NE,"Pierce County",7328,66779,7313,76613
NE,"Jefferson County",7260,35367,7176,39591
NE,"Thurston County",6769,41196,6620,47757
NE,"Nuckolls County",4081,29715,4060,34774
NE,"Scotts Bluff County",36002,81609,35745,90061
NE,"Burt County",6721,51247,6709,57140
NE,"Washington County",20904,156503,20969,176601
NE,"Phelps County",8968,80389,8937,84998
NE,"Morrill County",4539,57035,4574,65778
NE,"Cheyenne County",9482,62996,9529,67357
NE,"Merrick County",7659,64883,7665,73030
NE,"Adams County",31147,87757,31027,97350
NE,"Webster County",3387,30384,3411,31496
NE,"Dodge County",37102,95551,37103,107783
NE,"Antelope County",6276,0,6279,71095
NE,"Dawes County",8151,65835,8148,70052
NE,"Buffalo County",50129,140693,50339,156581
NE,"Hall County",62730,101238,61979,112779
NE,"Gage County",21663,52206,21616,57443
NE,"Clay County",6101,42278,6078,49729
NE,"Saunders County",22361,129417,22787,145471
NE,"Frontier County",2510,60959,2555,65452
NE,"Lincoln County",34551,89312,34133,98321
NE,"Kearney County",6695,96326,6674,101913
NE,"Pawnee County",2536,34349,2548,35189
NE,"Boone County",5351,0,5386,0
NE,"Richardson County",7836,0,7759,0
NE,"Box Butte County",10824,61960,10604,69707
NE,"Dakota County",21502,96891,21241,107943
NE,"Wayne County",9687,93704,9784,104867
NE,"Johnson County",5288,65211,5316,72464
NE,"Cuming County",9009,73899,8984,82175
NE,"Platte County",34280,125540,34241,141420
NE,"Howard County",6496,93015,6531,103291
NE,"Douglas County",585010,137582,585008,162914
NE,"Keith County",8322,77665,8279,87034
NE,"Saline County",14249,67995,14192,75980
NE,"Butler County",8349,67435,8444,76427
NE,"Stanton County",5824,104321,5816,122168
NE,"Brown County",2903,0,2908,0
NE,"Madison County",35473,97357,35337,107907
NE,"Holt County",10083,0,10049,0
NE,"Cass County",26593,124338,27017,140043
NE,"Hamilton County",9403,112672,9386,122647
NE,"Dixon County",5580,0,5545,77650
NE,"Knox County",8383,47279,8401,53562
NE,"Custer County",10495,0,10460,73978
NE,"Polk County",5225,74183,5174,85129
NE,"Lancaster County",322910,154098,324514,180728
NE,"Otoe County",15892,75995,15930,84800
NE,"Cedar County",8373,66999,8330,77511
NE,"Dawson County",24039,72639,23898,80116
NE,"Red Willow County",10671,68763,10623,77426
NE,"Fillmore County",5567,61740,5546,70431
NE,"York County",14084,74895,14244,82835
NE,"Colfax County",10546,68065,10498,75624
NE,"Sarpy County",191114,181522,193418,205837
NH,"Coos County",31173,66384,31289,78309
NH,"Grafton County",91123,148489,92201,181840
NH,"Sullivan County",43033,150987,43533,175915
NH,"Hillsborough County",422705,239190,424079,292487
NH,"Carroll County",50212,192945,51500,255765
NH,"Cheshire County",76501,155580,77329,189540
NH,"Strafford County",131006,211088,132416,256309
NH,"Merrimack County",153922,210755,155238,253849
NH,"Belknap County",63743,191345,64460,238115
NH,"Rockingham County",314430,289749,316947,346904
NJ,"Monmouth County",643163,305753,645354,370570
NJ,"Passaic County",523100,288440,518117,334412
NJ,"Somerset County",345014,286371,345647,329624
NJ,"Atlantic County",274191,132649,274966,161321
NJ,"Cumberland County",153848,92645,153627,121081
NJ,"Hunterdon County",128839,270558,129924,317261
NJ,"Warren County",109595,173954,110731,213228
NJ,"Ocean County",638824,200727,648998,261535
NJ,"Essex County",862032,293123,854917,342840
NJ,"Middlesex County",861908,271281,860807,317855
NJ,"Morris County",509001,320103,510981,370003
NJ,"Salem County",64859,103457,65046,127953
NJ,"Cape May County",95077,222021,95661,274673
NJ,"Bergen County",954774,382751,953819,428092
NJ,"Hudson County",722655,341326,702463,369489
NJ,"Gloucester County",302607,156034,304477,186952
NJ,"Burlington County",461862,172205,464269,207786
NJ,"Camden County",523204,124559,523771,150860
NJ,"Union County",574349,302869,572114,353186
NJ,"Sussex County",144082,192377,145543,234793
NJ,"Mercer County",386759,138609,385898,165614
NM,"Santa Fe County",154977,270222,155201,316915
NM,"Quay County",8721,63330,8656,69908
NM,"Curry County",48325,84478,47999,94257
NM,"Grant County",28209,79185,27889,89755
NM,"Bernalillo County",676581,172492,674393,206268
NM,"Sierra County",11526,58866,11502,66289
NM,"Lea County",74586,109884,73004,122796
NM,"McKinley County",72630,109916,71780,122300
NM,"Rio Arriba County",40264,130677,40179,150166
NM,"Luna County",25420,65075,25532,74163
NM,"Chaves County",65168,65570,64629,75648
NM,"Lincoln County",20296,148063,20436,169527
NM,"Otero County",67861,87768,68537,96602
NM,"Roosevelt County",19118,67158,19019,74315
NM,"Dona Ana County",219899,134203,221508,154658
NM,"Socorro County",16565,0,16311,109261
NM,"Los Alamos County",19424,212039,19330,239434
NM,"Taos County",34392,195238,34623,232451
NM,"Sandoval County",149218,182075,151369,213924
NM,"Colfax County",12332,78877,12369,88803
NM,"Valencia County",76329,108257,77190,132243
NM,"San Juan County",121429,112548,120993,131569
NM,"Torrance County",15051,71770,15307,84402
NM,"San Miguel County",27115,98734,27150,114996
NV,"Douglas County",49468,344222,49870,426919
NV,"Storey County",4106,236754,4143,275247
NV,"Lincoln County",4502,101599,4525,118802
NV,"Mineral County",4553,52059,4586,60951
NV,"Churchill County",25539,180344,25723,210022
NV,"Washoe County",487388,287033,493392,364235
NV,"Lander County",5725,119557,5798,131465
NV,"Humboldt County",17283,164622,17648,179223
NV,"Clark County",2273386,218322,2292476,264473
NV,"White Pine County",9079,79352,9182,91845
NV,"Nye County",51968,174590,53450,197459
NV,"Carson City",58677,260209,58993,329405
NV,"Lyon County",59431,234899,60903,291704
NV,"Elko County",53750,244911,53915,234406
NV,"Eureka County",1847,65145,1903,71371
NV,"Pershing County",6639,74539,6741,87529
NY,"Saratoga County",235689,197932,237359,239752
NY,"Erie County",953254,129734,950683,162342
NY,"Albany County",314368,171944,313743,197702
NY,"Richmond County",495522,441246,493494,467048
NY,"Onondaga County",475653,114377,473236,133060
NY,"Wyoming County",40401,80893,40491,88784
NY,"Monroe County",758554,115071,755160,138299
NY,"Steuben County",93363,65390,92948,75325
NY,"Westchester County",1003245,474025,997895,537694
NY,"Delaware County",44186,96655,44378,107774
NY,"Livingston County",61699,94822,61578,103196
NY,"Putnam County",97660,280933,97936,325345
NY,"Madison County",67890,90762,67658,99576
NY,"Franklin County",47527,65535,47456,71504
NY,"Sullivan County",78643,93566,79806,120109
NY,"Allegany County",46373,47548,46106,52510
NY,"Greene County",47890,133994,48499,175469
NY,"Cortland County",46723,95848,46311,104150
NY,"Orleans County",40236,73375,40191,80463
NY,"Seneca County",33715,80756,33688,89227
NY,"Herkimer County",60007,74417,59937,77401
NY,"Warren County",65638,139097,65618,172812
NY,"Nassau County",1393978,479267,1390907,538183
NY,"Yates County",24709,106243,24613,116900
NY,"Fulton County",53160,67745,53116,80657
NY,"Cayuga County",76095,87955,75880,97252
NY,"Genesee County",58258,96926,57853,106369
NY,"Chautauqua County",127424,66628,126807,75058
NY,"Tompkins County",105404,155116,105162,166971
NY,"Oswego County",117351,0,117387,90819
NY,"Wayne County",91103,105106,90923,112560
NY,"Ulster County",181687,179955,182951,247918
NY,"Cattaraugus County",76907,50173,76426,53967
NY,"Tioga County",48355,87698,47980,96316
NY,"Rockland County",338121,359937,339227,409618
NY,"Schuyler County",17857,92914,17752,101972
NY,"Broome County",198199,84248,197240,102452
NY,"Dutchess County",295742,246315,297112,294593
NY,"Suffolk County",1524099,393449,1526344,466225
NY,"Schoharie County",29720,96785,29863,106669
NY,"Chemung County",83882,60409,83045,68114
NY,"Washington County",61143,108933,60956,119014
NY,"Montgomery County",49433,72906,49558,81080
NY,"Rensselaer County",160923,141915,160232,166053
NY,"Columbia County",61550,184277,61778,232189
NY,"Niagara County",212252,102718,211653,122900
NY,"Otsego County",58351,99319,58123,109171
NY,"Schenectady County",157861,139307,158089,163034
NY,"Hamilton County",5078,127636,5119,138321
NY,"Queens County",2395791,483151,2331143,506722
NY,"Essex County",37336,74481,37268,81695
NY,"Ontario County",112475,132196,112508,150440
NY,"Jefferson County",116134,103103,116295,115228
NY,"Lewis County",26538,82492,26573,90016
NY,"Orange County",401322,206334,404525,248371
NY,"New York County",1687834,665188,1576876,690889
NY,"Clinton County",79715,91587,79596,97479
NY,"Kings County",2727393,520197,2641052,540115
NY,"Saint Lawrence County",108311,47909,108051,59090
NY,"Bronx County",1466438,204628,1424948,211444
NY,"Oneida County",231695,101374,230274,126389
NY,"Chenango County",47073,71395,46537,78740
OH,"Wayne County",116840,154744,116710,177970
OH,"Fayette County",28939,74959,28906,86188
OH,"Trumbull County",201405,54727,201335,66068
OH,"Hocking County",27999,74818,28097,88358
OH,"Paulding County",18804,54782,18871,62382
OH,"Union County",63077,180472,64971,199449
OH,"Belmont County",66235,54742,65849,62264
OH,"Medina County",182550,160954,183092,183465
OH,"Darke County",51882,83506,51597,94561
OH,"Ashland County",52420,85528,52316,98018
OH,"Delaware County",215062,242395,220740,276156
OH,"Jefferson County",65107,37971,64789,43090
OH,"Meigs County",22118,40844,22049,46666
OH,"Monroe County",13354,59795,13329,66769
OH,"Williams County",37025,68997,36716,78482
OH,"Noble County",14090,73337,14176,86057
OH,"Mahoning County",227948,45328,226762,58032
OH,"Hancock County",74830,106301,74656,115701
OH,"Summit County",539530,83130,537633,97018
OH,"Defiance County",38227,77833,38144,88725
OH,"Gallia County",29193,59788,29158,67536
OH,"Washington County",59613,79833,59423,90687
OH,"Shelby County",48119,93223,47977,106172
OH,"Erie County",75429,80905,74852,92014
OH,"Columbiana County",101607,55244,101310,58683
OH,"Morgan County",13741,47366,13682,55326
OH,"Fairfield County",159357,149030,161064,173248
OH,"Warren County",243004,174351,246553,199377
OH,"Licking County",178680,135596,180401,158730
OH,"Hamilton County",829909,123854,826139,148857
OH,"Montgomery County",536629,71783,535840,87019
OH,"Hardin County",30725,63927,30621,72314
OH,"Ross County",76985,68429,76891,78907
OH,"Carroll County",26689,75887,26691,86203
OH,"Guernsey County",38390,53690,38287,60712
OH,"Scioto County",73720,40297,73346,45156
OH,"Marion County",65363,51176,65291,58699
OH,"Champaign County",38705,90898,38699,105102
