StateName,RegionName,pop20,JulyValue20,pop21,JulyValue21
MN,"Meeker County",23428,174235,23376,194089
MN,"Polk County",31051,196916,30757,219747
MN,"Washington County",268191,338761,272256,389693
MN,"Winona County",49606,188877,49630,204356
MN,"Jackson County",9969,130659,9990,146414
MN,"Pine County",28854,169143,29302,192699
MN,"McLeod County",36701,205184,36735,228825
MN,"Pope County",11309,203119,11403,232025
MN,"Faribault County",13888,107075,13909,120290
MN,"Steele County",37352,211386,37349,219590
MN,"Lincoln County",5628,78090,5567,88590
MN,"Sibley County",14802,151326,14917,171449
MN,"Watonwan County",11221,107714,11135,118263
MN,"Stevens County",9646,137249,9700,150271
MN,"Crow Wing County",66236,228623,67270,274292
MN,"Becker County",35147,243761,35219,271180
MN,"Mower County",40049,136211,40158,155560
MN,"Fillmore County",21246,182242,21271,202754
MN,"Martin County",19970,122711,19915,136850
MN,"Marshall County",9035,116699,8988,133626
MN,"Nicollet County",34490,226682,34332,253556
MN,"Dodge County",20861,225424,20935,255229
MN,"Douglas County",39079,240575,39238,272923
MN,"Houston County",18818,207931,18778,231771
MN,"Norman County",6422,119965,6416,133115
MN,"Cottonwood County",11489,113098,11569,128113
MN,"Lake of the Woods County",3760,155724,3823,175365
MN,"Goodhue County",47536,248180,47968,285668
MN,"Brown County",25885,162852,25819,180035
MN,"Grant County",6080,137730,6153,155266
MN,"Swift County",9791,114763,9749,124496
MN,"Murray County",8168,134713,8144,158082
MN,"Pennington County",13939,160176,13780,178344
MN,"Lyon County",25174,155800,25231,171572
MN,"Otter Tail County",60024,244565,60046,274847
MN,"Cook County",5592,262452,5617,294357
MN,"Kanabec County",16040,170323,16159,191096
MN,"Sherburne County",97479,272594,99074,322558
MN,"Carlton County",36156,186090,36409,209642
MN,"Wadena County",14107,140705,14177,156450
MN,"Morrison County",33980,198327,33992,224138
MN,"Chippewa County",12593,104405,12357,114356
MN,"Olmsted County",162991,261726,163436,291607
MN,"Wabasha County",21417,210042,21509,235813
MN,"Itasca County",44984,165835,45070,184248
MN,"Roseau County",15294,142781,15258,159523
MN,"Clay County",65351,210999,65574,230696
MN,"Aitkin County",15693,186470,15887,210494
MN,"Big Stone County",5147,108073,5145,117952
MN,"Hubbard County",21380,216666,21715,239885
MN,"Saint Louis County",199962,177629,199182,201343
MN,"Dakota County",440317,308310,442038,357382
MN,"Renville County",14684,125575,14608,138035
MN,"Ramsey County",551480,273061,543257,307823
MN,"Nobles County",22183,139871,21991,155629
MN,"Kandiyohi County",43685,191812,43767,211981
MN,"Kittson County",4180,0,4146,0
MN,"Cass County",30125,195561,30639,219129
MN,"Redwood County",15391,98394,15366,109638
MN,"Koochiching County",12031,110230,11941,121992
MN,"Clearwater County",8580,145408,8576,168314
MN,"Beltrami County",46230,185219,46380,206690
MN,"Le Sueur County",28627,237214,28841,264361
MN,"Traverse County",3346,57321,3286,63965
MN,"Lac Qui Parle County",6701,77898,6684,87464
MN,"Blue Earth County",69173,216004,69280,235117
MN,"Scott County",151265,341754,153268,391966
MN,"Carver County",107286,359018,108626,407127
MN,"Rice County",67030,253358,67262,300021
MO,"Cooper County",17089,143651,17115,162271
MO,"Newton County",58613,136553,59386,156534
MO,"DeKalb County",11014,144746,11098,165436
MO,"Linn County",11849,69131,11843,78976
MO,"Camden County",42784,219167,43436,297356
MO,"Saint Louis County",1002838,202066,997187,237919
MO,"Callaway County",44288,172150,44638,190081
MO,"Carroll County",8461,93297,8376,103677
MO,"Butler County",42007,112803,42101,125747
MO,"Platte County",107100,261364,108569,293045
MO,"Clark County",6632,0,6736,0
MO,"Henry County",21949,0,22206,0
MO,"Buchanan County",84615,114926,83853,129973
MO,"Pettis County",42951,104358,43188,122795
MO,"Adair County",25246,124133,25185,138650
MO,"Saint Francois County",66900,123493,67541,144992
MO,"Wayne County",10913,98362,10914,112976
MO,"Benton County",19409,113392,19908,130834
MO,"Lafayette County",33001,151354,32817,173491
MO,"Dent County",14418,112526,14432,132409
MO,"Douglas County",11592,114976,11732,129012
MO,"Moniteau County",15464,144329,15484,162846
MO,"Audrain County",24925,102968,24982,116917
MO,"Phelps County",44517,147123,44937,167554
MO,"Macon County",15182,112917,15183,128789
MO,"Barton County",11613,101200,11658,113348
MO,"Maries County",8427,152070,8406,170342
MO,"Caldwell County",8806,127418,8897,146307
MO,"Saint Clair County",9340,116880,9376,132294
MO,"Clinton County",21204,168566,21287,193280
MO,"Bollinger County",10525,109965,10556,123477
MO,"Osage County",13249,174466,13379,200091
MO,"Laclede County",36024,132785,36133,149285
MO,"Barry County",34539,136726,34712,155512
MO,"Montgomery County",11262,106995,11415,123741
MO,"Cedar County",14199,123341,14496,136221
MO,"Madison County",12600,100551,12652,113035
MO,"Howell County",39750,125665,39975,144678
MO,"Shannon County",7041,0,7106,125816
MO,"Andrew County",18083,170809,18002,193119
MO,"Ripley County",10680,0,10617,0
MO,"Crawford County",23026,132854,22807,149191
MO,"Miller County",24733,146253,24909,165955
MO,"Wright County",18180,121732,18610,141571
MO,"Pike County",17613,111652,17761,129810
MO,"Perry County",18960,154469,18922,172821
MO,"Putnam County",4676,0,4712,0
MO,"Howard County",10144,132846,10168,147332
MO,"Clay County",253923,214845,255518,251975
MO,"Mississippi County",12537,80549,12538,81816
MO,"Chariton County",7380,118631,7356,126483
MO,"Webster County",39168,165805,39735,187120
MO,"Scott County",38009,109210,37840,122605
MO,"Jasper County",122766,140105,123155,149018
MO,"Warren County",35707,229021,36518,266495
MO,"Randolph County",24636,99421,24760,114458
MO,"Dade County",7586,96976,7599,113831
MO,"Ralls County",10351,141561,10361,162544
MO,"Pemiscot County",15585,77495,15236,83649
MO,"Gentry County",6115,89748,6173,105870
MO,"Ray County",23100,142972,23008,167371
MO,"Cape Girardeau County",81788,164906,82113,184858
MO,"Nodaway County",21218,149155,21160,164916
MO,"Saint Louis County",1002838,138642,997187,160127
MO,"Lewis County",10031,111186,10000,127291
MO,"Saline County",23319,99949,23289,122792
MO,"Stone County",31175,186112,31548,209494
MO,"Gasconade County",14745,136707,14791,156656
MO,"Monroe County",8666,124932,8712,143621
MO,"Livingston County",14562,116403,14755,127508
MO,"Sainte Genevieve County",18476,121812,18588,147205
MO,"Grundy County",9729,69185,9720,79634
MO,"Dunklin County",28178,76098,27717,82126
MO,"Sullivan County",5976,55781,5934,55283
MO,"Cass County",108113,220848,109638,263407
MO,"Reynolds County",6078,118981,6087,130899
MO,"Jackson County",717243,165756,716862,197532
MO,"Oregon County",8617,107264,8631,123479
MO,"Taney County",56020,180428,56387,204153
MO,"Texas County",24413,130626,24987,147204
MO,"Lawrence County",37963,119858,38321,136929
MO,"Marion County",28470,121322,28518,136586
MO,"Shelby County",6101,91248,5976,102614
MO,"Daviess County",8427,138775,8399,157426
MO,"Ozark County",8514,150564,8782,173728
MO,"Bates County",16044,128227,16105,146775
MO,"Pulaski County",53964,157156,53816,170429
MO,"Franklin County",104769,178015,105231,205551
MO,"Greene County",299060,160317,300865,186401
MO,"Lincoln County",59829,200796,61586,233769
MO,"Polk County",31577,141854,32043,160336
MO,"Johnson County",54002,177356,54150,205316
MO,"Dallas County",17099,131482,17341,149037
MO,"McDonald County",23285,119415,23383,132261
MO,"Atchison County",5306,0,5234,87090
MO,"Christian County",89224,224481,91499,261001
MO,"Iron County",9515,0,9408,100822
MO,"Boone County",183894,206754,185840,235846
MO,"Cole County",77198,165834,77205,191062
MO,"New Madrid County",16329,78774,16035,86720
MO,"Harrison County",8155,85473,8164,100089
MO,"Vernon County",19642,102276,19595,113428
MO,"Jefferson County",226929,187823,227771,215302
MO,"Mercer County",3515,65318,3488,81198
MO,"Saint Charles County",406258,250515,409981,293051
MO,"Washington County",23499,115739,23502,130268
MO,"Stoddard County",28652,97352,28479,107001
MO,"Hickory County",8303,0,8607,127850
MS,"Pontotoc County",31206,121452,31445,131050
MS,"Jefferson Davis County",11258,85479,11134,83305
MS,"Winston County",17673,97366,17596,107711
MS,"Marion County",24399,105365,24378,108042
MS,"Holmes County",16912,46025,16496,49844
MS,"Neshoba County",28992,102828,28993,113492
MS,"Smith County",14204,100529,14191,105283
MS,"Adams County",29405,94241,28742,99871
MS,"Leflore County",28196,59910,27557,67680
MS,"Newton County",21243,96826,21056,105822
MS,"Sunflower County",25826,67286,25402,74758
MS,"Copiah County",28293,78975,27995,82644
MS,"Union County",27780,121819,27953,131071
MS,"Jasper County",16348,0,16291,0
MS,"Grenada County",21581,0,21365,103215
MS,"Jones County",67142,109336,66744,117964
MS,"Panola County",33114,112584,32851,124185
MS,"Lincoln County",34815,124056,34943,131289
MS,"Benton County",7661,88241,7646,93640
MS,"Attala County",17828,78477,17742,85658
MS,"Tippah County",21732,96115,21635,100545
MS,"Choctaw County",8202,0,8106,80480
MS,"Covington County",18313,115539,18279,119055
MS,"Tishomingo County",18822,94569,18750,103943
MS,"Walthall County",13863,107246,13836,117919
MS,"Simpson County",25893,106080,25750,110409
MS,"Tate County",28124,138488,28234,150846
MS,"Forrest County",78136,127185,77875,136324
MS,"Harrison County",208613,149495,209396,167117
MS,"Chickasaw County",17067,82170,17011,86689
MS,"Prentiss County",24935,98401,24996,105126
MS,"Monroe County",34093,107525,33883,111554
MS,"Lowndes County",58726,122195,58150,133846
MS,"Alcorn County",34680,104283,34349,112038
MS,"Marshall County",33754,109410,33725,121592
MS,"Greene County",13501,109719,13630,132005
MS,"DeSoto County",185902,209412,188633,243104
MS,"George County",24335,123338,24762,135625
MS,"Pike County",40209,99219,39973,104556
MS,"Perry County",11470,104118,11571,110456
MS,"Madison County",109222,239715,109813,264154
MS,"Pearl River County",56140,143558,56503,157563
MS,"Lamar County",64368,181548,65353,197248
MS,"Clay County",18645,108810,18535,113878
MS,"Amite County",12698,129574,12637,146175
MS,"Lawrence County",11984,102573,11812,102383
MS,"Webster County",9921,126584,9983,131651
MS,"Hancock County",46075,152531,46055,165234
MS,"Tunica County",9720,68303,9696,79119
MS,"Yalobusha County",12446,90615,12415,93802
MS,"Franklin County",7653,0,7676,0
MS,"Jackson County",143291,140293,143987,161444
MS,"Wayne County",19778,112893,19709,122795
MS,"Lauderdale County",72706,0,72088,105338
MS,"Scott County",27958,81566,27598,86853
MS,"Leake County",21247,113247,21196,127022
MS,"Itawamba County",23824,100889,23838,112846
MS,"Lafayette County",55905,205119,56884,218543
MS,"Stone County",18333,120242,18644,129876
MS,"Hinds County",226636,89602,222679,110000
MS,"Rankin County",157052,186042,158096,209221
MS,"Yazoo County",26618,71734,26373,75757
MS,"Lee County",83228,136760,82883,146572
MS,"Oktibbeha County",51710,181910,51842,193817
MS,"Warren County",44548,131640,43579,141109
MT,"Fergus County",11457,192914,11617,228292
MT,"Sanders County",12451,248567,12959,293475
MT,"Jefferson County",12133,332017,12470,388382
MT,"Cascade County",84328,209223,84511,243104
MT,"Custer County",11859,165412,11916,179435
MT,"Madison County",8657,408965,8917,472723
MT,"Valley County",7551,191980,7537,213508
MT,"Gallatin County",119502,433179,122713,518675
MT,"Granite County",3308,263055,3344,314245
MT,"Flathead County",104773,373236,108454,517142
MT,"Glacier County",13747,116404,13785,137728
MT,"Powell County",6934,186786,6999,219872
MT,"Carbon County",10512,308835,10847,365070
MT,"Sweet Grass County",3671,301207,3723,358245
MT,"Ravalli County",44351,376736,45959,440881
MT,"Lake County",31259,345349,32033,405143
MT,"Richland County",11501,0,11283,0
MT,"Yellowstone County",165045,268504,167146,305089
MT,"Lincoln County",19731,246472,20525,293227
MT,"Park County",17193,370467,17473,454228
MT,"Lewis and Clark County",71093,291145,72223,377506
MT,"Pondera County",5882,150887,5994,176786
MT,"Deer Lodge County",9413,140799,9491,165403
MT,"Beaverhead County",9372,237291,9524,280782
MT,"Missoula County",118238,366603,119533,480476
MT,"Judith Basin County",2017,197059,2044,235464
MT,"Stillwater County",9010,305992,9044,349700
MT,"Meagher County",1925,212923,1964,235687
MT,"Silver Bow County",35168,152709,35411,180510
MT,"Toole County",4964,0,5011,0
MT,"Mineral County",4565,217137,4860,259702
MT,"Dawson County",8922,183973,8904,183303
MT,"Hill County",16250,204379,16179,223146
MT,"Teton County",6242,217039,6269,253992
MT,"Chouteau County",5899,160221,5916,175479
MT,"Broadwater County",6846,287652,7288,341389
NC,"Rowan County",147027,163989,148150,190884
NC,"Ashe County",26569,200579,26711,226597
NC,"Anson County",22030,80851,22060,92409
NC,"Tyrrell County",3232,91892,3254,102647
NC,"Cherokee County",28833,165272,29167,187825
NC,"Henderson County",116493,284452,116829,325243
NC,"Wilkes County",65871,141259,65806,160144
NC,"Cabarrus County",227065,243439,231278,293922
NC,"Montgomery County",25720,126567,25798,142007
NC,"Pitt County",170570,152008,172169,0
NC,"Robeson County",116361,80238,116328,90370
NC,"Orange County",148792,332768,148884,389168
NC,"Yancey County",18475,190825,18757,216621
NC,"Onslow County",204735,175383,206160,196036
NC,"Rutherford County",64421,143692,64586,168771
NC,"Avery County",17798,162685,17864,189354
NC,"Randolph County",144334,156411,145172,175515
NC,"Carteret County",67656,288937,68541,334957
NC,"Northampton County",17438,78676,17129,88997
NC,"Guilford County",541347,179445,542410,209632
NC,"Wake County",1133553,318862,1150204,381492
NC,"Surry County",71253,134924,71152,151529
NC,"Chatham County",76611,349501,77889,391179
NC,"Sampson County",59021,100239,58990,111781
NC,"Gaston County",228269,189374,230856,229244
NC,"Wayne County",117226,136813,116835,157999
NC,"Davidson County",169131,159899,170637,189754
NC,"Franklin County",69060,210905,71703,260635
NC,"Granville County",61041,177085,61986,208863
NC,"Lenoir County",54995,93988,54706,106601
NC,"Haywood County",62131,212419,62476,275458
NC,"Hyde County",4549,137165,4508,159039
NC,"Duplin County",48675,97708,48515,110556
NC,"Greene County",20444,108445,20417,121263
NC,"Camden County",10398,261211,10835,290214
NC,"Columbus County",50505,95286,50092,112425
NC,"Lee County",63387,154437,64138,183743
NC,"Bertie County",17851,82799,17505,93301
NC,"Transylvania County",33009,258838,33165,294732
NC,"Harnett County",133761,180599,135966,210028
NC,"Cumberland County",334370,133426,335508,156761
NC,"Edgecombe County",48697,66782,48359,75143
NC,"Dare County",37001,357621,37826,430425
NC,"Macon County",37049,214920,37564,264411
NC,"Jones County",9156,90113,9255,101644
NC,"Iredell County",187630,234161,191968,282805
NC,"Halifax County",48495,73826,48272,82412
NC,"Clay County",11118,193390,11309,225628
NC,"Forsyth County",382733,174307,385523,205316
NC,"Bladen County",29599,98866,29525,109632
NC,"Mecklenburg County",1118340,276623,1122276,332317
NC,"Mitchell County",14881,150578,14963,170352
NC,"Lincoln County",87190,249145,89670,290578
NC,"Pender County",60563,273530,62815,310841
NC,"Buncombe County",269621,310031,271534,366775
NC,"Scotland County",34110,78897,34227,88080
NC,"Brunswick County",138084,267935,144215,309754
NC,"Warren County",18598,117389,18762,132134
NC,"Watauga County",54072,0,54234,373546
NC,"Graham County",8016,147646,8043,169642
NC,"New Hanover County",226060,270189,229018,308856
NC,"Union County",239287,293026,243648,358142
NC,"Wilson County",78811,125418,78369,142030
NC,"Alleghany County",10899,169417,11049,191160
NC,"Craven County",100552,172608,100674,190986
NC,"Johnston County",217612,221075,226504,263259
NC,"Currituck County",28385,364793,29653,416779
NC,"Alexander County",36430,158565,36644,180919
NC,"Catawba County",160747,181562,161723,213518
NC,"Caswell County",22694,115215,22714,130636
NC,"Beaufort County",44618,146498,44468,165167
NC,"Chowan County",13666,146626,13722,165471
NC,"Stokes County",44517,141530,44553,151323
NC,"Hoke County",52223,174463,53114,183595
NC,"Yadkin County",37182,144537,37192,164097
NC,"Alamance County",171842,172942,173877,206435
NC,"Person County",39146,140216,39127,159904
NC,"Cleveland County",99725,157024,100359,177505
NC,"Richmond County",42879,76933,42724,86467
NC,"Caldwell County",80512,156896,80463,181375
NC,"Madison County",21209,222585,21502,252748
NC,"Jackson County",43134,261668,43410,319336
NC,"Hertford County",21451,126835,21278,140128
NC,"Gates County",10452,143296,10366,160180
NC,"Pasquotank County",40645,154819,40821,175234
NC,"Durham County",325602,267293,326126,321743
NC,"Nash County",95027,140201,95176,172516
NC,"Swain County",14083,185285,14136,210398
NC,"Moore County",100168,255076,102763,300343
NC,"Davie County",42806,202925,43533,218455
NC,"Vance County",42529,88455,42185,102775
NC,"Rockingham County",91080,115983,91266,148799
NC,"Martin County",21949,85525,21754,93779
NC,"McDowell County",44536,135415,44717,154769
NC,"Burke County",87546,153742,87611,180823
NC,"Pamlico County",12280,181736,12344,202919
NC,"Perquimans County",12997,171040,13130,195257
NC,"Washington County",10955,66988,10892,76499
NC,"Polk County",19372,225972,19656,261393
ND,"Stutsman County",21529,173334,21576,177532
ND,"Morton County",33333,250293,33611,252743
ND,"McLean County",9749,169502,9796,175034
ND,"Grand Forks County",73062,220940,72705,226982
ND,"Stark County",33805,267761,33046,274693
ND,"McHenry County",5322,142476,5249,162609
ND,"Ward County",69847,277453,69071,283325
ND,"Adams County",2188,0,2167,121903
ND,"Williams County",41149,283410,38484,289053
ND,"Pembina County",6827,89723,6767,94066
ND,"Richland County",16524,141666,16560,149134
ND,"Mercer County",8330,153269,8323,169138
ND,"McKenzie County",14744,0,13819,270725
ND,"Traill County",7974,126417,8003,131951
ND,"Barnes County",10836,122806,10806,127072
ND,"Burleigh County",98467,286660,98933,310110
ND,"Walsh County",10520,91840,10469,94411
ND,"Cass County",184868,240776,186562,261398
ND,"Ramsey County",11555,161119,11572,173700
ND,"Emmons County",3282,0,3271,77210
ND,"Benson County",5953,0,5809,102291
NE,"Nemaha County",7088,88603,7064,96742
NE,"Nuckolls County",4081,62309,4060,72107
NE,"Webster County",3387,84671,3411,92817
NE,"Merrick County",7659,137747,7665,155136
NE,"Antelope County",6276,0,6279,122603
NE,"Clay County",6101,106420,6078,113185
NE,"Dawson County",24039,124913,23898,138437
NE,"Box Butte County",10824,102877,10604,114517
NE,"Saunders County",22361,222822,22787,249020
NE,"Morrill County",4539,105336,4574,118354
NE,"Kearney County",6695,172327,6674,186227
NE,"Scotts Bluff County",36002,142477,35745,156314
NE,"Cedar County",8373,131750,8330,154394
NE,"Buffalo County",50129,215858,50339,239745
NE,"Pierce County",7328,158458,7313,179480
NE,"Jefferson County",7260,81262,7176,91031
NE,"Johnson County",5288,126737,5316,141814
NE,"Red Willow County",10671,119378,10623,133993
NE,"Cass County",26593,218014,27017,243953
NE,"Hamilton County",9403,188842,9386,208376
NE,"Brown County",2903,0,2908,0
NE,"Dodge County",37102,152306,37103,171354
NE,"Saline County",14249,126581,14192,142013
NE,"Lincoln County",34551,157382,34133,172684
NE,"Burt County",6721,109729,6709,123146
NE,"Custer County",10495,0,10460,129423
NE,"Douglas County",585010,207642,585008,244139
NE,"Dakota County",21502,157260,21241,174935
NE,"Cuming County",9009,158209,8984,176831
NE,"Howard County",6496,181827,6531,204270
NE,"Dawes County",8151,129941,8148,140839
NE,"Richardson County",7836,0,7759,0
NE,"Phelps County",8968,147155,8937,160182
NE,"Madison County",35473,167104,35337,184637
NE,"Knox County",8383,99402,8401,112310
NE,"Sarpy County",191114,241638,193418,271701
NE,"Polk County",5225,135762,5174,155689
NE,"Colfax County",10546,127249,10498,141934
NE,"Keith County",8322,143148,8279,158888
NE,"Butler County",8349,135238,8444,155545
NE,"Washington County",20904,258401,20969,290131
NE,"Holt County",10083,0,10049,0
NE,"Otoe County",15892,153775,15930,170261
NE,"Stanton County",5824,160199,5816,184246
NE,"Boone County",5351,0,5386,0
NE,"Wayne County",9687,157128,9784,175009
NE,"Gage County",21663,114626,21616,127369
NE,"Pawnee County",2536,80461,2548,88853
NE,"Cheyenne County",9482,109637,9529,118647
NE,"York County",14084,143574,14244,159505
NE,"Seward County",17605,209161,17603,232469
NE,"Lancaster County",322910,213607,324514,248807
NE,"Dixon County",5580,0,5545,135053
NE,"Thurston County",6769,92076,6620,104856
NE,"Frontier County",2510,137971,2555,146069
NE,"Platte County",34280,187049,34241,209801
NE,"Fillmore County",5567,95175,5546,109423
NE,"Hall County",62730,165265,61979,183839
NE,"Adams County",31147,141307,31027,157668
NH,"Carroll County",50212,289816,51500,376172
NH,"Grafton County",91123,235196,92201,285241
NH,"Merrimack County",153922,280350,155238,337455
NH,"Belknap County",63743,285730,64460,356180
NH,"Coos County",31173,129067,31289,151311
NH,"Rockingham County",314430,388950,316947,464690
NH,"Strafford County",131006,285735,132416,344988
NH,"Cheshire County",76501,219291,77329,264210
NH,"Sullivan County",43033,236458,43533,274638
NH,"Hillsborough County",422705,322360,424079,391871
NJ,"Monmouth County",643163,456657,645354,552456
NJ,"Mercer County",386759,260551,385898,306445
NJ,"Passaic County",523100,370024,518117,426531
NJ,"Gloucester County",302607,217470,304477,260068
NJ,"Bergen County",954774,513111,953819,570696
NJ,"Atlantic County",274191,211979,274966,258523
NJ,"Morris County",509001,454876,510981,520586
NJ,"Warren County",109595,252406,110731,304103
NJ,"Somerset County",345014,424696,345647,486124
NJ,"Salem County",64859,147486,65046,189575
NJ,"Union County",574349,400481,572114,460988
NJ,"Hunterdon County",128839,400779,129924,467442
NJ,"Sussex County",144082,264912,145543,319911
NJ,"Cumberland County",153848,147334,153627,186897
NJ,"Middlesex County",861908,357243,860807,414502
NJ,"Ocean County",638824,304313,648998,393935
NJ,"Essex County",862032,432032,854917,499122
NJ,"Hudson County",722655,496871,702463,539267
NJ,"Burlington County",461862,248300,464269,295391
NJ,"Cape May County",95077,422057,95661,518579
NJ,"Camden County",523204,198456,523771,238795
NM,"Valencia County",76329,167478,77190,202285
NM,"Taos County",34392,284922,34623,333963
NM,"Roosevelt County",19118,102910,19019,113395
NM,"Luna County",25420,111822,25532,126247
NM,"San Miguel County",27115,157625,27150,179496
NM,"Quay County",8721,82290,8656,89331
NM,"Rio Arriba County",40264,175912,40179,202047
NM,"Dona Ana County",219899,185508,221508,217304
NM,"Grant County",28209,138330,27889,153632
NM,"McKinley County",72630,166334,71780,184831
NM,"Sandoval County",149218,237981,151369,277164
NM,"San Juan County",121429,147914,120993,176490
NM,"Colfax County",12332,150753,12369,169764
NM,"Chaves County",65168,111182,64629,127428
NM,"Santa Fe County",154977,395904,155201,458372
NM,"Lincoln County",20296,234698,20436,272008
NM,"Bernalillo County",676581,228006,674393,270346
NM,"Otero County",67861,140428,68537,154463
NM,"Los Alamos County",19424,321391,19330,361243
NM,"Socorro County",16565,122756,16311,143830
NM,"Sierra County",11526,95382,11502,107042
NM,"Lea County",74586,174422,73004,194370
NM,"Torrance County",15051,112875,15307,132418
NM,"Curry County",48325,152646,47999,170100
NV,"Elko County",53750,307374,53915,322319
NV,"Douglas County",49468,483683,49870,607353
NV,"Lander County",5725,203082,5798,220315
NV,"Lincoln County",4502,159512,4525,184731
NV,"Pershing County",6639,135809,6741,161259
NV,"Humboldt County",17283,247928,17648,271344
NV,"Storey County",4106,356909,4143,410339
NV,"Nye County",51968,257787,53450,290921
NV,"Eureka County",1847,172575,1903,180505
NV,"Lyon County",59431,290079,60903,357278
NV,"Clark County",2273386,296975,2292476,360260
NV,"Carson City",58677,339119,58993,427289
NV,"Washoe County",487388,396453,493392,504719
NV,"Churchill County",25539,255173,25723,296148
NV,"Mineral County",4553,90569,4586,104096
NV,"White Pine County",9079,140919,9182,161984
NY,"Hamilton County",5078,214725,5119,232774
NY,"Bronx County",1466438,470058,1424948,470960
NY,"Chemung County",83882,103242,83045,116458
NY,"Chautauqua County",127424,110233,126807,125718
NY,"Warren County",65638,216118,65618,266794
NY,"Wayne County",91103,147083,90923,172261
NY,"Richmond County",495522,560581,493494,591284
NY,"Steuben County",93363,110683,92948,126677
NY,"Onondaga County",475653,163280,473236,187903
NY,"Suffolk County",1524099,554020,1526344,656141
NY,"Dutchess County",295742,326096,297112,387159
NY,"Madison County",67890,148909,67658,163008
NY,"Orleans County",40236,115974,40191,127254
NY,"Albany County",314368,236179,313743,270084
NY,"Delaware County",44186,156485,44378,172878
NY,"Queens County",2395791,657771,2331143,691510
NY,"Nassau County",1393978,584633,1390907,653005
NY,"Monroe County",758554,168252,755160,200628
NY,"Schoharie County",29720,152384,29863,166526
NY,"Orange County",401322,286600,404525,343001
NY,"Sullivan County",78643,156184,79806,206560
NY,"Rensselaer County",160923,202307,160232,237732
NY,"Herkimer County",60007,122163,59937,127091
NY,"Wyoming County",40401,132334,40491,145106
NY,"Kings County",2727393,793546,2641052,819986
NY,"Allegany County",46373,80773,46106,88322
NY,"Erie County",953254,186646,950683,231574
NY,"Greene County",47890,199771,48499,260350
NY,"Cortland County",46723,135996,46311,147261
NY,"Washington County",61143,167717,60956,182548
NY,"Putnam County",97660,382312,97936,443868
NY,"Oswego County",117351,116596,117387,142317
NY,"Schuyler County",17857,153088,17752,167656
NY,"Columbia County",61550,273833,61778,342792
NY,"Tompkins County",105404,229424,105162,246989
NY,"Rockland County",338121,477595,339227,540349
NY,"Montgomery County",49433,122794,49558,136206
NY,"New York County",1687834,1245380,1576876,1258514
NY,"Chenango County",47073,111168,46537,122382
NY,"Tioga County",48355,139752,47980,152516
NY,"Otsego County",58351,157021,58123,170974
NY,"Niagara County",212252,159487,211653,187603
NY,"Broome County",198199,123376,197240,145438
NY,"Lewis County",26538,132697,26573,144494
NY,"Franklin County",47527,118116,47456,128427
NY,"Ulster County",181687,248580,182951,335421
NY,"Clinton County",79715,150770,79596,160041
NY,"Oneida County",231695,143543,230274,175183
NY,"Seneca County",33715,131856,33688,144998
NY,"Genesee County",58258,144967,57853,158541
NY,"Jefferson County",116134,150301,116295,166114
NY,"Schenectady County",157861,187206,158089,216673
NY,"Essex County",37336,159621,37268,174816
NY,"Westchester County",1003245,636606,997895,716032
NY,"Ontario County",112475,197602,112508,222553
NY,"Fulton County",53160,121277,53116,144453
NY,"Saratoga County",235689,278352,237359,336031
NY,"Cattaraugus County",76907,87498,76426,93963
NY,"Saint Lawrence County",108311,79424,108051,97679
NY,"Cayuga County",76095,139702,75880,153844
NY,"Yates County",24709,179547,24613,196821
NY,"Livingston County",61699,151246,61578,164211
OH,"Clark County",135719,123613,135633,151677
OH,"Seneca County",54990,113283,54906,127753
OH,"Scioto County",73720,86858,73346,96964
OH,"Williams County",37025,114450,36716,129885
OH,"Noble County",14090,129133,14176,148759
OH,"Pickaway County",58628,192741,59333,215268
OH,"Monroe County",13354,113283,13329,124343
OH,"Paulding County",18804,96895,18871,110295
OH,"Coshocton County",36548,118148,36618,133508
OH,"Franklin County",1324013,211282,1321414,247630
OH,"Huron County",58439,124487,58367,141330
OH,"Wayne County",116840,234843,116710,267370
OH,"Hancock County",74830,168559,74656,182671
OH,"Lake County",232410,168325,232023,192195
OH,"Morgan County",13741,101710,13682,117510
OH,"Defiance County",38227,126157,38144,142653
OH,"Columbiana County",101607,111923,101310,117702
OH,"Montgomery County",536629,126620,535840,151182
OH,"Perry County",35439,123528,35460,142133
OH,"Guernsey County",38390,111461,38287,125904
OH,"Champaign County",38705,147136,38699,167845
OH,"Knox County",62765,162823,62897,187152
OH,"Ashland County",52420,147219,52316,167470
OH,"Mercer County",42471,167333,42309,190036
OH,"Darke County",51882,144357,51597,162610
OH,"Medina County",182550,235814,183092,268424
OH,"Allen County",102059,117816,101670,142742
OH,"Delaware County",215062,354395,220740,403428
OH,"Ottawa County",40260,181289,40104,202731
OH,"Miami County",108821,174301,109264,193791
OH,"Morrow County",34964,170656,35151,193502
OH,"Union County",63077,279469,64971,308664
OH,"Hamilton County",829909,182117,826139,215423
OH,"Sandusky County",58832,125348,58715,140613
OH,"Trumbull County",201405,105725,201335,125489
OH,"Putnam County",34380,157058,34318,175761
OH,"Harrison County",14493,94895,14477,106963
OH,"Stark County",374357,142868,373834,166195
OH,"Belmont County",66235,110929,65849,125496
OH,"Washington County",59613,135748,59423,152951
OH,"Ross County",76985,130823,76891,149241
OH,"Ashtabula County",97413,116133,97337,124809
